"Year","Tariff group of provider","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2013","All","25 - 29","Not EU","Male","All","Not main scheme application","290","200","0.687"
"2014","All","25 - 29","Not EU","Male","All","Not main scheme application","265","200","0.757"
"2015","All","25 - 29","Not EU","Male","All","Not main scheme application","230","160","0.7020000000000001"
"2016","All","25 - 29","Not EU","Male","All","Not main scheme application","205","145","0.719"
"2017","All","25 - 29","Not EU","Male","All","Not main scheme application","205","145","0.709"
"2018","All","25 - 29","Not EU","Male","All","Not main scheme application","185","130","0.714"
"2019","All","25 - 29","Not EU","Male","All","Not main scheme application","190","145","0.75"
"2020","All","25 - 29","Not EU","Male","All","Not main scheme application","320","255","0.793"
"2021","All","25 - 29","Not EU","Male","All","Not main scheme application","375","300","0.796"
"2022","All","25 - 29","Not EU","Male","All","Not main scheme application","765","650","0.851"
"2023","All","25 - 29","Not EU","Male","All","Not main scheme application","650","515","0.792"
"2006","All","30 - 34","Not EU","Male","All","Not main scheme application","195","185","0.929"
"2007","All","30 - 34","Not EU","Male","All","Not main scheme application","195","180","0.924"
"2008","All","30 - 34","Not EU","Male","All","Not main scheme application","180","150","0.835"
"2009","All","30 - 34","Not EU","Male","All","Not main scheme application","200","165","0.8250000000000001"
"2010","All","30 - 34","Not EU","Male","All","Not main scheme application","225","200","0.888"
"2011","All","30 - 34","Not EU","Male","All","Not main scheme application","135","100","0.748"
"2012","All","30 - 34","Not EU","Male","All","Not main scheme application","110","75","0.652"
"2013","All","30 - 34","Not EU","Male","All","Not main scheme application","70","50","0.714"
"2014","All","30 - 34","Not EU","Male","All","Not main scheme application","95","70","0.719"
"2015","All","30 - 34","Not EU","Male","All","Not main scheme application","80","60","0.75"
"2016","All","30 - 34","Not EU","Male","All","Not main scheme application","55","40","0.704"
"2017","All","30 - 34","Not EU","Male","All","Not main scheme application","80","50","0.667"
"2018","All","30 - 34","Not EU","Male","All","Not main scheme application","70","50","0.765"
"2019","All","30 - 34","Not EU","Male","All","Not main scheme application","75","45","0.584"
"2020","All","30 - 34","Not EU","Male","All","Not main scheme application","130","105","0.8290000000000001"
"2021","All","30 - 34","Not EU","Male","All","Not main scheme application","155","105","0.682"
"2022","All","30 - 34","Not EU","Male","All","Not main scheme application","485","430","0.886"
"2023","All","30 - 34","Not EU","Male","All","Not main scheme application","315","255","0.8180000000000001"
"2006","All","35 and over","Not EU","Male","All","Not main scheme application","150","140","0.928"
"2007","All","35 and over","Not EU","Male","All","Not main scheme application","130","120","0.922"
"2008","All","35 and over","Not EU","Male","All","Not main scheme application","100","80","0.837"
"2009","All","35 and over","Not EU","Male","All","Not main scheme application","145","130","0.878"
"2010","All","35 and over","Not EU","Male","All","Not main scheme application","170","150","0.877"
"2011","All","35 and over","Not EU","Male","All","Not main scheme application","60","45","0.738"
"2012","All","35 and over","Not EU","Male","All","Not main scheme application","80","50","0.598"
"2013","All","35 and over","Not EU","Male","All","Not main scheme application","60","40","0.639"
"2014","All","35 and over","Not EU","Male","All","Not main scheme application","55","40","0.704"
"2015","All","35 and over","Not EU","Male","All","Not main scheme application","50","30","0.64"
"2016","All","35 and over","Not EU","Male","All","Not main scheme application","65","55","0.8280000000000001"
"2017","All","35 and over","Not EU","Male","All","Not main scheme application","110","90","0.833"
"2018","All","35 and over","Not EU","Male","All","Not main scheme application","65","45","0.667"
"2019","All","35 and over","Not EU","Male","All","Not main scheme application","75","55","0.6970000000000001"
"2020","All","35 and over","Not EU","Male","All","Not main scheme application","165","130","0.795"
"2021","All","35 and over","Not EU","Male","All","Not main scheme application","190","150","0.795"
"2022","All","35 and over","Not EU","Male","All","Not main scheme application","755","710","0.9400000000000001"
"2023","All","35 and over","Not EU","Male","All","Not main scheme application","435","375","0.868"
"2006","All","17 and under","EU (excluding UK)","Male","All","Not main scheme application","100","90","0.919"
"2007","All","17 and under","EU (excluding UK)","Male","All","Not main scheme application","100","95","0.9410000000000001"
"2008","All","17 and under","EU (excluding UK)","Male","All","Not main scheme application","85","80","0.9400000000000001"
"2009","All","17 and under","EU (excluding UK)","Male","All","Not main scheme application","85","60","0.6900000000000001"
"2010","All","17 and under","EU (excluding UK)","Male","All","Not main scheme application","110","80","0.722"
"2011","All","17 and under","EU (excluding UK)","Male","All","Not main scheme application","105","70","0.667"
"2012","All","17 and under","EU (excluding UK)","Male","All","Not main scheme application","95","60","0.625"
"2013","All","17 and under","EU (excluding UK)","Male","All","Not main scheme application","105","75","0.728"
"2014","All","17 and under","EU (excluding UK)","Male","All","Not main scheme application","100","80","0.78"
"2015","All","17 and under","EU (excluding UK)","Male","All","Not main scheme application","120","100","0.8180000000000001"
"2016","All","17 and under","EU (excluding UK)","Male","All","Not main scheme application","95","75","0.763"
"2017","All","17 and under","EU (excluding UK)","Male","All","Not main scheme application","135","110","0.809"
"2018","All","17 and under","EU (excluding UK)","Male","All","Not main scheme application","140","100","0.729"
"2019","All","17 and under","EU (excluding UK)","Male","All","Not main scheme application","145","105","0.726"
"2020","All","17 and under","EU (excluding UK)","Male","All","Not main scheme application","145","120","0.8320000000000001"
"2021","All","17 and under","EU (excluding UK)","Male","All","Not main scheme application","60","45","0.783"
"2022","All","17 and under","EU (excluding UK)","Male","All","Not main scheme application","55","40","0.722"
"2023","All","17 and under","EU (excluding UK)","Male","All","Not main scheme application","65","35","0.554"
"2006","All","18","EU (excluding UK)","Male","All","Not main scheme application","285","265","0.92"
"2007","All","18","EU (excluding UK)","Male","All","Not main scheme application","325","305","0.935"
"2008","All","18","EU (excluding UK)","Male","All","Not main scheme application","345","290","0.835"
"2009","All","18","EU (excluding UK)","Male","All","Not main scheme application","390","310","0.793"
"2010","All","18","EU (excluding UK)","Male","All","Not main scheme application","465","345","0.742"
"2011","All","18","EU (excluding UK)","Male","All","Not main scheme application","400","275","0.6920000000000001"
"2012","All","18","EU (excluding UK)","Male","All","Not main scheme application","455","335","0.732"
"2013","All","18","EU (excluding UK)","Male","All","Not main scheme application","450","340","0.748"
"2014","All","18","EU (excluding UK)","Male","All","Not main scheme application","435","330","0.757"
"2015","All","18","EU (excluding UK)","Male","All","Not main scheme application","510","390","0.772"
"2016","All","18","EU (excluding UK)","Male","All","Not main scheme application","545","415","0.765"
"2017","All","18","EU (excluding UK)","Male","All","Not main scheme application","495","400","0.808"
"2018","All","18","EU (excluding UK)","Male","All","Not main scheme application","540","445","0.8260000000000001"
"2019","All","18","EU (excluding UK)","Male","All","Not main scheme application","635","505","0.791"
"2020","All","18","EU (excluding UK)","Male","All","Not main scheme application","700","590","0.841"
"2021","All","18","EU (excluding UK)","Male","All","Not main scheme application","305","225","0.74"
"2022","All","18","EU (excluding UK)","Male","All","Not main scheme application","265","190","0.712"
"2023","All","18","EU (excluding UK)","Male","All","Not main scheme application","285","220","0.769"
"2006","All","19","EU (excluding UK)","Male","All","Not main scheme application","255","235","0.926"
"2007","All","19","EU (excluding UK)","Male","All","Not main scheme application","310","285","0.916"
"2008","All","19","EU (excluding UK)","Male","All","Not main scheme application","375","325","0.869"
"2009","All","19","EU (excluding UK)","Male","All","Not main scheme application","435","330","0.765"
"2010","All","19","EU (excluding UK)","Male","All","Not main scheme application","465","350","0.749"
"2011","All","19","EU (excluding UK)","Male","All","Not main scheme application","460","290","0.638"
"2012","All","19","EU (excluding UK)","Male","All","Not main scheme application","430","300","0.6970000000000001"
