"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2020","Northern Ireland","25 - 29","All","Female","Main scheme applicant","Main scheme application","195","80","0.425"
"2021","Northern Ireland","25 - 29","All","Female","Main scheme applicant","Main scheme application","250","70","0.28400000000000003"
"2022","Northern Ireland","25 - 29","All","Female","Main scheme applicant","Main scheme application","170","55","0.314"
"2023","Northern Ireland","25 - 29","All","Female","Main scheme applicant","Main scheme application","140","45","0.319"
"2019","Scotland","25 - 29","All","Female","Main scheme applicant","Main scheme application","830","480","0.58"
"2020","Scotland","25 - 29","All","Female","Main scheme applicant","Main scheme application","1015","580","0.5730000000000001"
"2021","Scotland","25 - 29","All","Female","Main scheme applicant","Main scheme application","1175","640","0.546"
"2022","Scotland","25 - 29","All","Female","Main scheme applicant","Main scheme application","950","505","0.53"
"2023","Scotland","25 - 29","All","Female","Main scheme applicant","Main scheme application","770","385","0.504"
"2019","Wales","25 - 29","All","Female","Main scheme applicant","Main scheme application","470","210","0.445"
"2020","Wales","25 - 29","All","Female","Main scheme applicant","Main scheme application","470","230","0.491"
"2021","Wales","25 - 29","All","Female","Main scheme applicant","Main scheme application","515","215","0.421"
"2022","Wales","25 - 29","All","Female","Main scheme applicant","Main scheme application","400","180","0.447"
"2023","Wales","25 - 29","All","Female","Main scheme applicant","Main scheme application","275","95","0.339"
"2019","England","30 - 34","All","Female","Main scheme applicant","Main scheme application","2415","1315","0.545"
"2020","England","30 - 34","All","Female","Main scheme applicant","Main scheme application","3165","1785","0.5630000000000001"
"2021","England","30 - 34","All","Female","Main scheme applicant","Main scheme application","3950","1955","0.496"
"2022","England","30 - 34","All","Female","Main scheme applicant","Main scheme application","3550","1720","0.484"
"2023","England","30 - 34","All","Female","Main scheme applicant","Main scheme application","2685","1240","0.462"
"2019","Northern Ireland","30 - 34","All","Female","Main scheme applicant","Main scheme application","155","50","0.331"
"2020","Northern Ireland","30 - 34","All","Female","Main scheme applicant","Main scheme application","135","55","0.40700000000000003"
"2021","Northern Ireland","30 - 34","All","Female","Main scheme applicant","Main scheme application","150","50","0.333"
"2022","Northern Ireland","30 - 34","All","Female","Main scheme applicant","Main scheme application","135","35","0.244"
"2023","Northern Ireland","30 - 34","All","Female","Main scheme applicant","Main scheme application","115","40","0.365"
"2019","Scotland","30 - 34","All","Female","Main scheme applicant","Main scheme application","635","350","0.55"
"2020","Scotland","30 - 34","All","Female","Main scheme applicant","Main scheme application","670","390","0.585"
"2021","Scotland","30 - 34","All","Female","Main scheme applicant","Main scheme application","860","465","0.538"
"2022","Scotland","30 - 34","All","Female","Main scheme applicant","Main scheme application","760","410","0.537"
"2023","Scotland","30 - 34","All","Female","Main scheme applicant","Main scheme application","605","345","0.5690000000000001"
"2019","Wales","30 - 34","All","Female","Main scheme applicant","Main scheme application","270","145","0.528"
"2020","Wales","30 - 34","All","Female","Main scheme applicant","Main scheme application","320","150","0.47000000000000003"
"2021","Wales","30 - 34","All","Female","Main scheme applicant","Main scheme application","350","170","0.481"
"2022","Wales","30 - 34","All","Female","Main scheme applicant","Main scheme application","305","125","0.403"
"2023","Wales","30 - 34","All","Female","Main scheme applicant","Main scheme application","240","100","0.427"
"2019","England","35 and over","All","Female","Main scheme applicant","Main scheme application","5085","2625","0.516"
"2020","England","35 and over","All","Female","Main scheme applicant","Main scheme application","7155","3920","0.548"
"2021","England","35 and over","All","Female","Main scheme applicant","Main scheme application","8445","4010","0.47500000000000003"
"2022","England","35 and over","All","Female","Main scheme applicant","Main scheme application","7835","3690","0.47100000000000003"
"2023","England","35 and over","All","Female","Main scheme applicant","Main scheme application","7040","3415","0.485"
"2019","Northern Ireland","35 and over","All","Female","Main scheme applicant","Main scheme application","170","70","0.421"
"2020","Northern Ireland","35 and over","All","Female","Main scheme applicant","Main scheme application","145","80","0.537"
"2021","Northern Ireland","35 and over","All","Female","Main scheme applicant","Main scheme application","185","55","0.303"
"2022","Northern Ireland","35 and over","All","Female","Main scheme applicant","Main scheme application","170","55","0.312"
"2023","Northern Ireland","35 and over","All","Female","Main scheme applicant","Main scheme application","145","45","0.313"
"2019","Scotland","35 and over","All","Female","Main scheme applicant","Main scheme application","1010","495","0.489"
"2020","Scotland","35 and over","All","Female","Main scheme applicant","Main scheme application","1270","700","0.554"
"2021","Scotland","35 and over","All","Female","Main scheme applicant","Main scheme application","1350","715","0.529"
"2022","Scotland","35 and over","All","Female","Main scheme applicant","Main scheme application","1220","655","0.536"
"2023","Scotland","35 and over","All","Female","Main scheme applicant","Main scheme application","1075","655","0.61"
"2019","Wales","35 and over","All","Female","Main scheme applicant","Main scheme application","425","190","0.449"
"2020","Wales","35 and over","All","Female","Main scheme applicant","Main scheme application","425","190","0.447"
"2021","Wales","35 and over","All","Female","Main scheme applicant","Main scheme application","505","220","0.433"
"2022","Wales","35 and over","All","Female","Main scheme applicant","Main scheme application","430","180","0.422"
"2023","Wales","35 and over","All","Female","Main scheme applicant","Main scheme application","395","135","0.338"
"2019","England","17 and under","All","Male","Main scheme applicant","Main scheme application","5","0"," "
"2020","England","17 and under","All","Male","Main scheme applicant","Main scheme application","10","0"," "
"2021","England","17 and under","All","Male","Main scheme applicant","Main scheme application","15","0"," "
"2022","England","17 and under","All","Male","Main scheme applicant","Main scheme application","20","0"," "
"2023","England","17 and under","All","Male","Main scheme applicant","Main scheme application","30","5"," "
"2021","Northern Ireland","17 and under","All","Male","Main scheme applicant","Main scheme application","5","0"," "
"2022","Northern Ireland","17 and under","All","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","Scotland","17 and under","All","Male","Main scheme applicant","Main scheme application","5","0"," "
"2020","Scotland","17 and under","All","Male","Main scheme applicant","Main scheme application","5","0"," "
"2021","Scotland","17 and under","All","Male","Main scheme applicant","Main scheme application","10","0"," "
"2022","Scotland","17 and under","All","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","Scotland","17 and under","All","Male","Main scheme applicant","Main scheme application","10","0"," "
"2022","Wales","17 and under","All","Male","Main scheme applicant","Main scheme application","5","0"," "
"2023","Wales","17 and under","All","Male","Main scheme applicant","Main scheme application","5","0"," "
"2019","England","18","All","Male","Main scheme applicant","Main scheme application","330","145","0.444"
"2020","England","18","All","Male","Main scheme applicant","Main scheme application","360","175","0.47800000000000004"
"2021","England","18","All","Male","Main scheme applicant","Main scheme application","490","215","0.438"
"2022","England","18","All","Male","Main scheme applicant","Main scheme application","655","275","0.42"
"2023","England","18","All","Male","Main scheme applicant","Main scheme application","580","210","0.364"
"2019","Northern Ireland","18","All","Male","Main scheme applicant","Main scheme application","60","5"," "
"2020","Northern Ireland","18","All","Male","Main scheme applicant","Main scheme application","55","10"," "
"2021","Northern Ireland","18","All","Male","Main scheme applicant","Main scheme application","90","15","0.182"
"2022","Northern Ireland","18","All","Male","Main scheme applicant","Main scheme application","70","10"," "
"2023","Northern Ireland","18","All","Male","Main scheme applicant","Main scheme application","70","20","0.319"
"2019","Scotland","18","All","Male","Main scheme applicant","Main scheme application","95","35","0.365"
"2020","Scotland","18","All","Male","Main scheme applicant","Main scheme application","75","30","0.419"
"2021","Scotland","18","All","Male","Main scheme applicant","Main scheme application","110","50","0.436"
"2022","Scotland","18","All","Male","Main scheme applicant","Main scheme application","120","35","0.275"
"2023","Scotland","18","All","Male","Main scheme applicant","Main scheme application","110","30","0.291"
"2019","Wales","18","All","Male","Main scheme applicant","Main scheme application","40","10"," "
"2020","Wales","18","All","Male","Main scheme applicant","Main scheme application","40","10"," "
"2021","Wales","18","All","Male","Main scheme applicant","Main scheme application","65","10","0.156"
"2022","Wales","18","All","Male","Main scheme applicant","Main scheme application","85","15","0.193"
"2023","Wales","18","All","Male","Main scheme applicant","Main scheme application","70","20","0.25"
"2019","England","19","All","Male","Main scheme applicant","Main scheme application","255","110","0.424"
"2020","England","19","All","Male","Main scheme applicant","Main scheme application","280","125","0.441"
"2021","England","19","All","Male","Main scheme applicant","Main scheme application","330","135","0.406"
"2022","England","19","All","Male","Main scheme applicant","Main scheme application","450","125","0.28300000000000003"
"2023","England","19","All","Male","Main scheme applicant","Main scheme application","385","120","0.316"
"2019","Northern Ireland","19","All","Male","Main scheme applicant","Main scheme application","30","5"," "
"2020","Northern Ireland","19","All","Male","Main scheme applicant","Main scheme application","35","10","0.333"
"2021","Northern Ireland","19","All","Male","Main scheme applicant","Main scheme application","35","5"," "
"2022","Northern Ireland","19","All","Male","Main scheme applicant","Main scheme application","30","5"," "
"2023","Northern Ireland","19","All","Male","Main scheme applicant","Main scheme application","20","5"," "
"2019","Scotland","19","All","Male","Main scheme applicant","Main scheme application","60","15","0.271"
"2020","Scotland","19","All","Male","Main scheme applicant","Main scheme application","55","20","0.333"
"2021","Scotland","19","All","Male","Main scheme applicant","Main scheme application","65","20","0.297"
"2022","Scotland","19","All","Male","Main scheme applicant","Main scheme application","70","15","0.232"
"2023","Scotland","19","All","Male","Main scheme applicant","Main scheme application","65","25","0.406"
"2019","Wales","19","All","Male","Main scheme applicant","Main scheme application","40","10"," "
"2020","Wales","19","All","Male","Main scheme applicant","Main scheme application","40","5"," "
"2021","Wales","19","All","Male","Main scheme applicant","Main scheme application","40","10","0.25"
"2022","Wales","19","All","Male","Main scheme applicant","Main scheme application","45","5"," "
"2023","Wales","19","All","Male","Main scheme applicant","Main scheme application","35","10","0.294"
"2019","England","20","All","Male","Main scheme applicant","Main scheme application","180","80","0.429"
"2020","England","20","All","Male","Main scheme applicant","Main scheme application","195","75","0.386"
"2021","England","20","All","Male","Main scheme applicant","Main scheme application","250","85","0.333"
"2022","England","20","All","Male","Main scheme applicant","Main scheme application","295","100","0.338"
"2023","England","20","All","Male","Main scheme applicant","Main scheme application","260","105","0.398"
"2019","Northern Ireland","20","All","Male","Main scheme applicant","Main scheme application","20","0"," "
"2020","Northern Ireland","20","All","Male","Main scheme applicant","Main scheme application","20","5"," "
"2021","Northern Ireland","20","All","Male","Main scheme applicant","Main scheme application","25","5"," "
"2022","Northern Ireland","20","All","Male","Main scheme applicant","Main scheme application","30","0"," "
"2023","Northern Ireland","20","All","Male","Main scheme applicant","Main scheme application","20","0"," "
"2019","Scotland","20","All","Male","Main scheme applicant","Main scheme application","45","20","0.432"
"2020","Scotland","20","All","Male","Main scheme applicant","Main scheme application","50","25","0.521"
"2021","Scotland","20","All","Male","Main scheme applicant","Main scheme application","45","15","0.364"
"2022","Scotland","20","All","Male","Main scheme applicant","Main scheme application","55","20","0.377"
"2023","Scotland","20","All","Male","Main scheme applicant","Main scheme application","35","10"," "
"2019","Wales","20","All","Male","Main scheme applicant","Main scheme application","20","5"," "
"2020","Wales","20","All","Male","Main scheme applicant","Main scheme application","30","5"," "
"2021","Wales","20","All","Male","Main scheme applicant","Main scheme application","30","5"," "
"2022","Wales","20","All","Male","Main scheme applicant","Main scheme application","35","10"," "
"2023","Wales","20","All","Male","Main scheme applicant","Main scheme application","30","10","0.4"
"2019","England","21 - 24","All","Male","Main scheme applicant","Main scheme application","500","220","0.438"
"2020","England","21 - 24","All","Male","Main scheme applicant","Main scheme application","500","245","0.495"
"2021","England","21 - 24","All","Male","Main scheme applicant","Main scheme application","685","290","0.419"
"2022","England","21 - 24","All","Male","Main scheme applicant","Main scheme application","715","235","0.331"
"2023","England","21 - 24","All","Male","Main scheme applicant","Main scheme application","635","220","0.34500000000000003"
"2019","Northern Ireland","21 - 24","All","Male","Main scheme applicant","Main scheme application","35","10","0.28600000000000003"
"2020","Northern Ireland","21 - 24","All","Male","Main scheme applicant","Main scheme application","35","10"," "
"2021","Northern Ireland","21 - 24","All","Male","Main scheme applicant","Main scheme application","55","15","0.232"
"2022","Northern Ireland","21 - 24","All","Male","Main scheme applicant","Main scheme application","50","5"," "
"2023","Northern Ireland","21 - 24","All","Male","Main scheme applicant","Main scheme application","40","10","0.3"
"2019","Scotland","21 - 24","All","Male","Main scheme applicant","Main scheme application","120","60","0.492"
"2020","Scotland","21 - 24","All","Male","Main scheme applicant","Main scheme application","125","60","0.488"
"2021","Scotland","21 - 24","All","Male","Main scheme applicant","Main scheme application","145","55","0.367"
"2022","Scotland","21 - 24","All","Male","Main scheme applicant","Main scheme application","110","50","0.432"
"2023","Scotland","21 - 24","All","Male","Main scheme applicant","Main scheme application","110","45","0.396"
"2019","Wales","21 - 24","All","Male","Main scheme applicant","Main scheme application","65","30","0.433"
"2020","Wales","21 - 24","All","Male","Main scheme applicant","Main scheme application","65","25","0.358"
"2021","Wales","21 - 24","All","Male","Main scheme applicant","Main scheme application","95","25","0.28400000000000003"
"2022","Wales","21 - 24","All","Male","Main scheme applicant","Main scheme application","70","10","0.157"
"2023","Wales","21 - 24","All","Male","Main scheme applicant","Main scheme application","75","25","0.303"
"2019","England","25 - 29","All","Male","Main scheme applicant","Main scheme application","455","210","0.464"
"2020","England","25 - 29","All","Male","Main scheme applicant","Main scheme application","585","285","0.491"
"2021","England","25 - 29","All","Male","Main scheme applicant","Main scheme application","715","300","0.424"
"2022","England","25 - 29","All","Male","Main scheme applicant","Main scheme application","680","240","0.35100000000000003"
"2023","England","25 - 29","All","Male","Main scheme applicant","Main scheme application","585","220","0.372"
"2019","Northern Ireland","25 - 29","All","Male","Main scheme applicant","Main scheme application","25","5"," "
"2020","Northern Ireland","25 - 29","All","Male","Main scheme applicant","Main scheme application","20","5"," "
"2021","Northern Ireland","25 - 29","All","Male","Main scheme applicant","Main scheme application","20","5"," "
"2022","Northern Ireland","25 - 29","All","Male","Main scheme applicant","Main scheme application","25","0"," "
"2023","Northern Ireland","25 - 29","All","Male","Main scheme applicant","Main scheme application","25","5"," "
"2019","Scotland","25 - 29","All","Male","Main scheme applicant","Main scheme application","135","65","0.47400000000000003"
"2020","Scotland","25 - 29","All","Male","Main scheme applicant","Main scheme application","140","70","0.486"
"2021","Scotland","25 - 29","All","Male","Main scheme applicant","Main scheme application","175","75","0.429"
"2022","Scotland","25 - 29","All","Male","Main scheme applicant","Main scheme application","150","70","0.459"
"2023","Scotland","25 - 29","All","Male","Main scheme applicant","Main scheme application","110","35","0.313"
"2019","Wales","25 - 29","All","Male","Main scheme applicant","Main scheme application","60","20","0.339"
"2020","Wales","25 - 29","All","Male","Main scheme applicant","Main scheme application","70","30","0.435"
"2021","Wales","25 - 29","All","Male","Main scheme applicant","Main scheme application","75","25","0.325"
"2022","Wales","25 - 29","All","Male","Main scheme applicant","Main scheme application","70","10","0.14100000000000001"
"2023","Wales","25 - 29","All","Male","Main scheme applicant","Main scheme application","65","15","0.2"
"2019","England","30 - 34","All","Male","Main scheme applicant","Main scheme application","360","175","0.485"
"2020","England","30 - 34","All","Male","Main scheme applicant","Main scheme application","485","240","0.499"
"2021","England","30 - 34","All","Male","Main scheme applicant","Main scheme application","620","245","0.396"
"2022","England","30 - 34","All","Male","Main scheme applicant","Main scheme application","560","225","0.403"
"2023","England","30 - 34","All","Male","Main scheme applicant","Main scheme application","525","195","0.369"
"2019","Northern Ireland","30 - 34","All","Male","Main scheme applicant","Main scheme application","20","10","0.611"
"2020","Northern Ireland","30 - 34","All","Male","Main scheme applicant","Main scheme application","20","10"," "
"2021","Northern Ireland","30 - 34","All","Male","Main scheme applicant","Main scheme application","20","10","0.455"
"2022","Northern Ireland","30 - 34","All","Male","Main scheme applicant","Main scheme application","15","5"," "
"2023","Northern Ireland","30 - 34","All","Male","Main scheme applicant","Main scheme application","10","0"," "
"2019","Scotland","30 - 34","All","Male","Main scheme applicant","Main scheme application","85","40","0.437"
"2020","Scotland","30 - 34","All","Male","Main scheme applicant","Main scheme application","110","55","0.509"
"2021","Scotland","30 - 34","All","Male","Main scheme applicant","Main scheme application","105","45","0.439"
"2022","Scotland","30 - 34","All","Male","Main scheme applicant","Main scheme application","105","45","0.402"
"2023","Scotland","30 - 34","All","Male","Main scheme applicant","Main scheme application","95","35","0.362"
"2019","Wales","30 - 34","All","Male","Main scheme applicant","Main scheme application","40","15","0.31"
"2020","Wales","30 - 34","All","Male","Main scheme applicant","Main scheme application","55","20","0.368"
"2021","Wales","30 - 34","All","Male","Main scheme applicant","Main scheme application","55","20","0.316"
"2022","Wales","30 - 34","All","Male","Main scheme applicant","Main scheme application","50","15","0.313"
"2023","Wales","30 - 34","All","Male","Main scheme applicant","Main scheme application","30","10","0.313"
"2019","England","35 and over","All","Male","Main scheme applicant","Main scheme application","1415","645","0.456"
"2020","England","35 and over","All","Male","Main scheme applicant","Main scheme application","2085","1000","0.48"
"2021","England","35 and over","All","Male","Main scheme applicant","Main scheme application","2345","915","0.391"
"2022","England","35 and over","All","Male","Main scheme applicant","Main scheme application","2355","940","0.4"
"2023","England","35 and over","All","Male","Main scheme applicant","Main scheme application","2260","995","0.439"
"2019","Northern Ireland","35 and over","All","Male","Main scheme applicant","Main scheme application","25","5"," "
"2020","Northern Ireland","35 and over","All","Male","Main scheme applicant","Main scheme application","20","10"," "
"2021","Northern Ireland","35 and over","All","Male","Main scheme applicant","Main scheme application","25","5"," "
"2022","Northern Ireland","35 and over","All","Male","Main scheme applicant","Main scheme application","30","5"," "
"2023","Northern Ireland","35 and over","All","Male","Main scheme applicant","Main scheme application","25","5"," "
"2019","Scotland","35 and over","All","Male","Main scheme applicant","Main scheme application","170","80","0.47600000000000003"
"2020","Scotland","35 and over","All","Male","Main scheme applicant","Main scheme application","230","100","0.431"
"2021","Scotland","35 and over","All","Male","Main scheme applicant","Main scheme application","240","90","0.381"
"2022","Scotland","35 and over","All","Male","Main scheme applicant","Main scheme application","215","110","0.512"
"2023","Scotland","35 and over","All","Male","Main scheme applicant","Main scheme application","185","85","0.468"
"2019","Wales","35 and over","All","Male","Main scheme applicant","Main scheme application","75","20","0.274"
"2020","Wales","35 and over","All","Male","Main scheme applicant","Main scheme application","110","35","0.313"
"2021","Wales","35 and over","All","Male","Main scheme applicant","Main scheme application","90","20","0.20700000000000002"
"2022","Wales","35 and over","All","Male","Main scheme applicant","Main scheme application","95","15","0.14"
"2023","Wales","35 and over","All","Male","Main scheme applicant","Main scheme application","115","20","0.177"
"2019","All","17 and under","All","Female","Not main scheme applicant","Not main scheme application","5","5"," "
"2020","All","17 and under","All","Female","Not main scheme applicant","Not main scheme application","10","10"," "
"2021","All","17 and under","All","Female","Not main scheme applicant","Not main scheme application","5","0"," "
"2022","All","17 and under","All","Female","Not main scheme applicant","Not main scheme application","20","10"," "
"2023","All","17 and under","All","Female","Not main scheme applicant","Not main scheme application","15","10","0.8"
"2019","All","18","All","Female","Not main scheme applicant","Not main scheme application","60","50","0.803"
"2020","All","18","All","Female","Not main scheme applicant","Not main scheme application","105","95","0.897"
"2021","All","18","All","Female","Not main scheme applicant","Not main scheme application","45","30","0.744"
"2022","All","18","All","Female","Not main scheme applicant","Not main scheme application","55","35","0.685"
"2023","All","18","All","Female","Not main scheme applicant","Not main scheme application","105","80","0.796"
"2019","All","19","All","Female","Not main scheme applicant","Not main scheme application","155","140","0.91"
"2020","All","19","All","Female","Not main scheme applicant","Not main scheme application","185","155","0.852"
"2021","All","19","All","Female","Not main scheme applicant","Not main scheme application","115","100","0.86"
"2022","All","19","All","Female","Not main scheme applicant","Not main scheme application","200","155","0.762"
"2023","All","19","All","Female","Not main scheme applicant","Not main scheme application","280","245","0.871"
"2019","All","20","All","Female","Not main scheme applicant","Not main scheme application","110","95","0.838"
"2020","All","20","All","Female","Not main scheme applicant","Not main scheme application","145","115","0.801"
"2021","All","20","All","Female","Not main scheme applicant","Not main scheme application","95","65","0.6990000000000001"
"2022","All","20","All","Female","Not main scheme applicant","Not main scheme application","150","115","0.773"
"2023","All","20","All","Female","Not main scheme applicant","Not main scheme application","225","180","0.805"
"2019","All","21 - 24","All","Female","Not main scheme applicant","Not main scheme application","430","380","0.888"
"2020","All","21 - 24","All","Female","Not main scheme applicant","Not main scheme application","550","465","0.842"
"2021","All","21 - 24","All","Female","Not main scheme applicant","Not main scheme application","255","205","0.801"
"2022","All","21 - 24","All","Female","Not main scheme applicant","Not main scheme application","425","320","0.754"
"2023","All","21 - 24","All","Female","Not main scheme applicant","Not main scheme application","495","400","0.8150000000000001"
"2019","All","25 - 29","All","Female","Not main scheme applicant","Not main scheme application","350","285","0.8250000000000001"
"2020","All","25 - 29","All","Female","Not main scheme applicant","Not main scheme application","545","445","0.8150000000000001"
"2021","All","25 - 29","All","Female","Not main scheme applicant","Not main scheme application","305","255","0.834"
"2022","All","25 - 29","All","Female","Not main scheme applicant","Not main scheme application","385","290","0.755"
"2023","All","25 - 29","All","Female","Not main scheme applicant","Not main scheme application","415","320","0.771"
"2019","All","30 - 34","All","Female","Not main scheme applicant","Not main scheme application","275","225","0.8280000000000001"
