"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2012","Female","All","Not EU","Not main scheme applicant","All","2380","2195","0.924","240"
"2013","Female","All","Not EU","Not main scheme applicant","All","2300","2140","0.93","315"
"2014","Female","All","Not EU","Not main scheme applicant","All","2200","2040","0.926","255"
"2015","Female","All","Not EU","Not main scheme applicant","All","2155","1970","0.914","275"
"2016","Female","All","Not EU","Not main scheme applicant","All","2140","1980","0.925","225"
"2017","Female","All","Not EU","Not main scheme applicant","All","2445","2250","0.921","250"
"2018","Female","All","Not EU","Not main scheme applicant","All","2675","2455","0.916","225"
"2019","Female","All","Not EU","Not main scheme applicant","All","2730","2490","0.912","230"
"2020","Female","All","Not EU","Not main scheme applicant","All","3805","3480","0.914","375"
"2021","Female","All","Not EU","Not main scheme applicant","All","3670","3390","0.924","335"
"2022","Female","All","Not EU","Not main scheme applicant","All","5710","5270","0.923","460"
"2023","Female","All","Not EU","Not main scheme applicant","All","5120","4745","0.926","405"
"2006","Male","All","Not EU","Not main scheme applicant","All","2865","2770","0.966","550"
"2007","Male","All","Not EU","Not main scheme applicant","All","3260","3150","0.967","510"
"2008","Male","All","Not EU","Not main scheme applicant","All","3735","3400","0.911","595"
"2009","Male","All","Not EU","Not main scheme applicant","All","4590","4280","0.932","415"
"2010","Male","All","Not EU","Not main scheme applicant","All","5675","5380","0.9480000000000001","445"
"2011","Male","All","Not EU","Not main scheme applicant","All","3120","2930","0.9390000000000001","375"
"2012","Male","All","Not EU","Not main scheme applicant","All","2945","2625","0.891","390"
"2013","Male","All","Not EU","Not main scheme applicant","All","2690","2450","0.912","400"
"2014","Male","All","Not EU","Not main scheme applicant","All","2780","2545","0.916","330"
"2015","Male","All","Not EU","Not main scheme applicant","All","2470","2230","0.904","385"
"2016","Male","All","Not EU","Not main scheme applicant","All","2425","2190","0.902","255"
"2017","Male","All","Not EU","Not main scheme applicant","All","2655","2410","0.908","260"
"2018","Male","All","Not EU","Not main scheme applicant","All","2855","2590","0.907","265"
"2019","Male","All","Not EU","Not main scheme applicant","All","3290","3000","0.911","340"
"2020","Male","All","Not EU","Not main scheme applicant","All","4985","4575","0.919","400"
