"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2016","Adjustment","All","Not EU","Female","All","Not main scheme application","35"
"2017","Adjustment","All","Not EU","Female","All","Not main scheme application","30"
"2018","Adjustment","All","Not EU","Female","All","Not main scheme application","25"
"2019","Adjustment","All","Not EU","Female","All","Not main scheme application","30"
"2020","Adjustment","All","Not EU","Female","All","Not main scheme application","10"
"2021","Adjustment","All","Not EU","Female","All","Not main scheme application","10"
"2006","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","1015"
"2007","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","965"
"2008","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","1120"
"2009","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","1215"
"2010","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","1270"
"2011","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","1280"
"2012","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","1480"
"2013","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","1420"
"2014","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","1640"
"2015","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","1570"
"2016","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","1625"
"2017","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","1680"
"2018","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","1765"
"2019","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","1940"
"2020","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","2120"
"2021","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","1335"
"2022","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","1655"
"2023","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","1710"
"2006","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","90"
"2007","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","95"
"2008","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","135"
"2009","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","170"
"2010","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","220"
"2011","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","255"
"2012","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","235"
"2013","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","225"
"2014","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","245"
"2015","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","240"
"2016","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","270"
"2017","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","195"
"2018","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","205"
"2019","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","175"
"2020","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","170"
"2021","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","75"
"2022","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","70"
"2023","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","75"
"2006","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","315"
"2007","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","215"
"2008","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","255"
"2009","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","240"
"2010","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","175"
"2011","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","150"
"2012","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","240"
"2013","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","240"
"2014","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","245"
"2015","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","270"
"2016","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","220"
"2017","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","290"
"2018","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","335"
"2019","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","380"
"2020","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","555"
"2021","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","185"
"2022","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","130"
"2023","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","115"
"2006","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","505"
"2007","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","600"
"2008","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","740"
"2009","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","730"
"2010","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","655"
"2011","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","400"
"2012","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","405"
"2013","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","320"
"2014","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","290"
"2015","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","430"
"2016","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","405"
"2017","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","450"
"2018","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","745"
"2019","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","685"
"2020","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","785"
"2021","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","1345"
"2022","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","270"
"2023","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","215"
"2009","Adjustment","All","EU (excluding UK)","Female","All","Not main scheme application","10"
"2010","Adjustment","All","EU (excluding UK)","Female","All","Not main scheme application","5"
