"Year","Domicile UK International","Domicile","Domicile named country","Age group","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2019","International","EU (excluding UK)","All","17 and under","Female","All","All","15","0"," ","0"
"2020","International","EU (excluding UK)","All","17 and under","Female","All","All","10","0"," ","0"
"2021","International","EU (excluding UK)","All","17 and under","Female","All","All","15","0"," ","0"
"2022","International","EU (excluding UK)","All","17 and under","Female","All","All","10","0"," ","0"
"2023","International","EU (excluding UK)","All","17 and under","Female","All","All","15","0"," ","0"
"2019","UK","Northern Ireland","All","18","Female","All","All","175","25","0.138","0"
"2020","UK","Northern Ireland","All","18","Female","All","All","195","40","0.194","0"
"2021","UK","Northern Ireland","All","18","Female","All","All","265","30","0.12","0"
"2022","UK","Northern Ireland","All","18","Female","All","All","300","45","0.146","0"
"2023","UK","Northern Ireland","All","18","Female","All","All","265","35","0.133","0"
"2019","UK","England","All","18","Female","All","All","2140","785","0.368","0"
"2020","UK","England","All","18","Female","All","All","2375","1015","0.427","0"
"2021","UK","England","All","18","Female","All","All","2890","965","0.334","0"
"2022","UK","England","All","18","Female","All","All","3025","985","0.326","0"
"2023","UK","England","All","18","Female","All","All","2590","1135","0.437","0"
"2019","UK","Scotland","All","18","Female","All","All","310","70","0.221","0"
"2020","UK","Scotland","All","18","Female","All","All","245","75","0.309","0"
"2021","UK","Scotland","All","18","Female","All","All","350","60","0.165","0"
"2022","UK","Scotland","All","18","Female","All","All","300","65","0.211","0"
"2023","UK","Scotland","All","18","Female","All","All","195","55","0.28200000000000003","0"
"2019","UK","Wales","All","18","Female","All","All","105","25","0.24","0"
"2020","UK","Wales","All","18","Female","All","All","130","40","0.323","0"
"2021","UK","Wales","All","18","Female","All","All","200","55","0.273","0"
"2022","UK","Wales","All","18","Female","All","All","165","60","0.34700000000000003","0"
"2023","UK","Wales","All","18","Female","All","All","125","50","0.381","0"
"2019","International","Not EU","All","18","Female","All","All","20","0"," ","0"
"2020","International","Not EU","All","18","Female","All","All","20","5"," ","0"
"2021","International","Not EU","All","18","Female","All","All","15","5"," ","0"
"2022","International","Not EU","All","18","Female","All","All","25","5"," ","0"
"2023","International","Not EU","All","18","Female","All","All","15","0"," ","0"
"2019","International","EU (excluding UK)","All","18","Female","All","All","45","5"," ","0"
"2020","International","EU (excluding UK)","All","18","Female","All","All","65","10"," ","0"
"2021","International","EU (excluding UK)","All","18","Female","All","All","60","5"," ","0"
"2022","International","EU (excluding UK)","All","18","Female","All","All","80","5"," ","0"
"2023","International","EU (excluding UK)","All","18","Female","All","All","55","5"," ","0"
"2019","UK","Northern Ireland","All","19","Female","All","All","70","15","0.203","0"
"2020","UK","Northern Ireland","All","19","Female","All","All","70","10","0.159","0"
"2021","UK","Northern Ireland","All","19","Female","All","All","85","10"," ","0"
"2022","UK","Northern Ireland","All","19","Female","All","All","85","15","0.155","0"
"2023","UK","Northern Ireland","All","19","Female","All","All","75","10"," ","0"
"2019","UK","England","All","19","Female","All","All","900","365","0.406","0"
"2020","UK","England","All","19","Female","All","All","895","340","0.379","0"
"2021","UK","England","All","19","Female","All","All","1090","335","0.306","0"
"2022","UK","England","All","19","Female","All","All","1045","280","0.268","0"
"2023","UK","England","All","19","Female","All","All","880","345","0.389","0"
"2019","UK","Scotland","All","19","Female","All","All","95","30","0.305","0"
"2020","UK","Scotland","All","19","Female","All","All","85","25","0.321","0"
"2021","UK","Scotland","All","19","Female","All","All","115","15","0.124","0"
"2022","UK","Scotland","All","19","Female","All","All","105","20","0.212","0"
"2023","UK","Scotland","All","19","Female","All","All","95","30","0.33","0"
"2019","UK","Wales","All","19","Female","All","All","65","15","0.254","0"
"2020","UK","Wales","All","19","Female","All","All","60","20","0.31","0"
"2021","UK","Wales","All","19","Female","All","All","90","15","0.178","0"
"2022","UK","Wales","All","19","Female","All","All","65","20","0.317","0"
"2023","UK","Wales","All","19","Female","All","All","45","5"," ","0"
"2019","International","Not EU","All","19","Female","All","All","15","0"," ","0"
"2020","International","Not EU","All","19","Female","All","All","5","0"," ","0"
"2021","International","Not EU","All","19","Female","All","All","15","0"," ","0"
"2022","International","Not EU","All","19","Female","All","All","15","0"," ","0"
"2023","International","Not EU","All","19","Female","All","All","10","0"," ","0"
"2019","International","EU (excluding UK)","All","19","Female","All","All","40","5"," ","0"
"2020","International","EU (excluding UK)","All","19","Female","All","All","40","5"," ","0"
"2021","International","EU (excluding UK)","All","19","Female","All","All","60","5"," ","0"
"2022","International","EU (excluding UK)","All","19","Female","All","All","45","0"," ","0"
"2023","International","EU (excluding UK)","All","19","Female","All","All","50","5"," ","0"
"2019","UK","Northern Ireland","All","20","Female","All","All","35","0"," ","0"
"2020","UK","Northern Ireland","All","20","Female","All","All","25","5"," ","0"
"2021","UK","Northern Ireland","All","20","Female","All","All","30","5"," ","0"
"2022","UK","Northern Ireland","All","20","Female","All","All","40","5"," ","0"
"2023","UK","Northern Ireland","All","20","Female","All","All","35","5"," ","0"
"2019","UK","England","All","20","Female","All","All","520","190","0.37","0"
"2020","UK","England","All","20","Female","All","All","535","215","0.402","0"
"2021","UK","England","All","20","Female","All","All","605","170","0.28","0"
"2022","UK","England","All","20","Female","All","All","610","165","0.269","0"
"2023","UK","England","All","20","Female","All","All","540","220","0.41100000000000003","0"
"2019","UK","Scotland","All","20","Female","All","All","50","10","0.23500000000000001","0"
"2020","UK","Scotland","All","20","Female","All","All","65","10","0.19","0"
"2021","UK","Scotland","All","20","Female","All","All","70","10","0.159","0"
"2022","UK","Scotland","All","20","Female","All","All","70","15","0.246","0"
"2023","UK","Scotland","All","20","Female","All","All","45","10"," ","0"
"2019","UK","Wales","All","20","Female","All","All","30","5"," ","0"
"2020","UK","Wales","All","20","Female","All","All","30","5"," ","0"
"2021","UK","Wales","All","20","Female","All","All","45","10","0.222","0"
"2022","UK","Wales","All","20","Female","All","All","40","10"," ","0"
"2023","UK","Wales","All","20","Female","All","All","30","10","0.313","0"
"2019","International","Not EU","All","20","Female","All","All","5","0"," ","0"
"2020","International","Not EU","All","20","Female","All","All","5","0"," ","0"
"2021","International","Not EU","All","20","Female","All","All","5","0"," ","0"
"2022","International","Not EU","All","20","Female","All","All","5","0"," ","0"
"2023","International","Not EU","All","20","Female","All","All","15","0"," ","0"
"2019","International","EU (excluding UK)","All","20","Female","All","All","30","5"," ","0"
"2020","International","EU (excluding UK)","All","20","Female","All","All","25","5"," ","0"
"2021","International","EU (excluding UK)","All","20","Female","All","All","25","0"," ","0"
"2022","International","EU (excluding UK)","All","20","Female","All","All","20","0"," ","0"
"2023","International","EU (excluding UK)","All","20","Female","All","All","5","0"," ","0"
"2019","UK","Northern Ireland","All","21 - 24","Female","All","All","65","5"," ","0"
"2020","UK","Northern Ireland","All","21 - 24","Female","All","All","70","15","0.232","0"
"2021","UK","Northern Ireland","All","21 - 24","Female","All","All","105","15","0.14300000000000002","0"
"2022","UK","Northern Ireland","All","21 - 24","Female","All","All","70","5"," ","0"
"2023","UK","Northern Ireland","All","21 - 24","Female","All","All","65","5"," ","0"
"2019","UK","England","All","21 - 24","Female","All","All","1235","520","0.421","0"
"2020","UK","England","All","21 - 24","Female","All","All","1270","580","0.455","0"
"2021","UK","England","All","21 - 24","Female","All","All","1545","545","0.354","0"
"2022","UK","England","All","21 - 24","Female","All","All","1310","415","0.318","0"
"2023","UK","England","All","21 - 24","Female","All","All","1000","400","0.402","0"
"2019","UK","Scotland","All","21 - 24","Female","All","All","155","40","0.252","0"
"2020","UK","Scotland","All","21 - 24","Female","All","All","205","45","0.227","0"
"2021","UK","Scotland","All","21 - 24","Female","All","All","210","40","0.183","0"
"2022","UK","Scotland","All","21 - 24","Female","All","All","200","45","0.226","0"
"2023","UK","Scotland","All","21 - 24","Female","All","All","135","40","0.293","0"
"2019","UK","Wales","All","21 - 24","Female","All","All","130","50","0.364","0"
"2020","UK","Wales","All","21 - 24","Female","All","All","110","35","0.313","0"
"2021","UK","Wales","All","21 - 24","Female","All","All","135","30","0.226","0"
"2022","UK","Wales","All","21 - 24","Female","All","All","85","30","0.34500000000000003","0"
"2023","UK","Wales","All","21 - 24","Female","All","All","75","35","0.447","0"
"2019","International","Not EU","All","21 - 24","Female","All","All","20","5"," ","0"
"2020","International","Not EU","All","21 - 24","Female","All","All","15","5"," ","0"
"2021","International","Not EU","All","21 - 24","Female","All","All","30","0"," ","0"
"2022","International","Not EU","All","21 - 24","Female","All","All","30","5"," ","0"
"2023","International","Not EU","All","21 - 24","Female","All","All","30","5"," ","0"
"2019","International","EU (excluding UK)","All","21 - 24","Female","All","All","40","10"," ","0"
"2020","International","EU (excluding UK)","All","21 - 24","Female","All","All","45","5"," ","0"
"2021","International","EU (excluding UK)","All","21 - 24","Female","All","All","40","5"," ","0"
"2022","International","EU (excluding UK)","All","21 - 24","Female","All","All","30","5"," ","0"
"2023","International","EU (excluding UK)","All","21 - 24","Female","All","All","30","5"," ","0"
"2019","UK","Northern Ireland","All","25 - 29","Female","All","All","80","20","0.244","0"
"2020","UK","Northern Ireland","All","25 - 29","Female","All","All","70","15","0.217","0"
"2021","UK","Northern Ireland","All","25 - 29","Female","All","All","90","15","0.193","0"
"2022","UK","Northern Ireland","All","25 - 29","Female","All","All","60","10","0.203","0"
"2023","UK","Northern Ireland","All","25 - 29","Female","All","All","45","5"," ","0"
"2019","UK","England","All","25 - 29","Female","All","All","1135","520","0.458","0"
"2020","UK","England","All","25 - 29","Female","All","All","1170","595","0.511","0"
"2021","UK","England","All","25 - 29","Female","All","All","1535","610","0.398","0"
"2022","UK","England","All","25 - 29","Female","All","All","1280","540","0.424","0"
"2023","UK","England","All","25 - 29","Female","All","All","940","440","0.465","0"
"2019","UK","Scotland","All","25 - 29","Female","All","All","160","45","0.278","0"
"2020","UK","Scotland","All","25 - 29","Female","All","All","205","55","0.266","0"
"2021","UK","Scotland","All","25 - 29","Female","All","All","275","55","0.196","0"
"2022","UK","Scotland","All","25 - 29","Female","All","All","190","40","0.218","0"
"2023","UK","Scotland","All","25 - 29","Female","All","All","125","40","0.304","0"
