"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2019","All","18","All","All","Main scheme application","2775","815","0.293","0"
"2020","All","18","All","All","Main scheme application","3005","1075","0.358","0"
"2021","All","18","All","All","Main scheme application","3775","1075","0.28400000000000003","0"
"2022","All","18","All","All","Main scheme application","3870","1035","0.268","0"
"2023","All","18","All","All","Main scheme application","3200","1120","0.35000000000000003","0"
"2019","All","19","All","All","Main scheme application","1165","380","0.328","0"
"2020","All","19","All","All","Main scheme application","1145","375","0.327","0"
"2021","All","19","All","All","Main scheme application","1440","355","0.246","0"
"2022","All","19","All","All","Main scheme application","1340","300","0.225","0"
"2023","All","19","All","All","Main scheme application","1115","320","0.289","0"
"2019","All","20","All","All","Main scheme application","660","195","0.294","0"
"2020","All","20","All","All","Main scheme application","670","220","0.326","0"
"2021","All","20","All","All","Main scheme application","770","180","0.234","0"
"2022","All","20","All","All","Main scheme application","770","175","0.224","0"
"2023","All","20","All","All","Main scheme application","640","195","0.304","0"
"2019","All","21 - 24","All","All","Main scheme application","1605","555","0.34600000000000003","0"
"2020","All","21 - 24","All","All","Main scheme application","1670","635","0.38","0"
"2021","All","21 - 24","All","All","Main scheme application","2040","595","0.292","0"
"2022","All","21 - 24","All","All","Main scheme application","1695","460","0.272","0"
"2023","All","21 - 24","All","All","Main scheme application","1265","410","0.324","0"
"2019","All","25 - 29","All","All","Main scheme application","1485","555","0.373","0"
"2020","All","25 - 29","All","All","Main scheme application","1560","665","0.426","0"
"2021","All","25 - 29","All","All","Main scheme application","2085","700","0.335","0"
"2022","All","25 - 29","All","All","Main scheme application","1650","590","0.357","0"
"2023","All","25 - 29","All","All","Main scheme application","1175","455","0.386","0"
"2019","All","30 - 34","All","All","Main scheme application","970","360","0.373","0"
"2020","All","30 - 34","All","All","Main scheme application","1130","465","0.41100000000000003","0"
"2021","All","30 - 34","All","All","Main scheme application","1550","575","0.373","0"
"2022","All","30 - 34","All","All","Main scheme application","1395","520","0.371","0"
"2023","All","30 - 34","All","All","Main scheme application","1030","430","0.41500000000000004","0"
"2019","All","35 and over","All","All","Main scheme application","1090","375","0.343","0"
"2020","All","35 and over","All","All","Main scheme application","1235","475","0.385","0"
"2021","All","35 and over","All","All","Main scheme application","1640","515","0.314","0"
"2022","All","35 and over","All","All","Main scheme application","1450","500","0.34600000000000003","0"
"2023","All","35 and over","All","All","Main scheme application","1265","510","0.403","0"
"2019","Female","All","All","All","Not main scheme application","605","385","0.632","0"
"2020","Female","All","All","All","Not main scheme application","495","340","0.685","0"
"2021","Female","All","All","All","Not main scheme application","460","215","0.464","0"
"2022","Female","All","All","All","Not main scheme application","680","355","0.525","0"
"2023","Female","All","All","All","Not main scheme application","800","575","0.72","0"
"2019","Male","All","All","All","Not main scheme application","5","5"," ","0"
"2020","Male","All","All","All","Not main scheme application","5","0"," ","0"
"2023","Male","All","All","All","Not main scheme application","5","0"," ","0"
"2019","Female","All","All","All","Main scheme application","9740","3225","0.331","0"
"2020","Female","All","All","All","Main scheme application","10420","3900","0.374","0"
"2021","Female","All","All","All","Main scheme application","13280","3990","0.3","0"
"2022","Female","All","All","All","Main scheme application","12150","3570","0.294","0"
"2023","Female","All","All","All","Main scheme application","9670","3435","0.355","0"
"2019","Male","All","All","All","Main scheme application","35","10"," ","0"
"2020","Male","All","All","All","Main scheme application","30","5"," ","0"
"2021","Male","All","All","All","Main scheme application","60","10","0.194","0"
"2022","Male","All","All","All","Main scheme application","55","10","0.196","0"
"2023","Male","All","All","All","Main scheme application","55","10"," ","0"
"2019","All","All","All","All","Not main scheme application","610","385","0.631","0"
"2020","All","All","All","All","Not main scheme application","500","340","0.681","0"
"2021","All","All","All","All","Not main scheme application","460","215","0.465","0"
"2022","All","All","All","All","Not main scheme application","680","355","0.525","0"
"2023","All","All","All","All","Not main scheme application","805","580","0.718","0"
"2019","All","All","All","All","Main scheme application","9775","3235","0.331","0"
"2020","All","All","All","All","Main scheme application","10450","3910","0.374","0"
"2021","All","All","All","All","Main scheme application","13340","4000","0.3","0"
"2022","All","All","All","All","Main scheme application","12205","3580","0.293","0"
"2023","All","All","All","All","Main scheme application","9725","3445","0.354","0"
"2019","Female","18","England","Not main scheme applicant","All","5","5"," ","0"
"2020","Female","18","England","Not main scheme applicant","All","5","5"," ","0"
"2023","Female","18","England","Not main scheme applicant","All","10","5"," ","0"
"2019","Female","19","England","Not main scheme applicant","All","10","10"," ","0"
"2020","Female","19","England","Not main scheme applicant","All","5","5"," ","0"
"2021","Female","19","England","Not main scheme applicant","All","5","5"," ","0"
"2022","Female","19","England","Not main scheme applicant","All","10","10"," ","0"
"2023","Female","19","England","Not main scheme applicant","All","25","25","0.852","0"
"2019","Female","20","England","Not main scheme applicant","All","10","10"," ","0"
"2020","Female","20","England","Not main scheme applicant","All","10","5"," ","0"
"2021","Female","20","England","Not main scheme applicant","All","5","5"," ","0"
"2022","Female","20","England","Not main scheme applicant","All","10","10"," ","0"
"2023","Female","20","England","Not main scheme applicant","All","30","25","0.9","0"
"2019","Female","21 - 24","England","Not main scheme applicant","All","35","30","0.848","0"
"2020","Female","21 - 24","England","Not main scheme applicant","All","35","25","0.743","0"
"2021","Female","21 - 24","England","Not main scheme applicant","All","15","15","0.765","0"
"2022","Female","21 - 24","England","Not main scheme applicant","All","25","20","0.792","0"
"2023","Female","21 - 24","England","Not main scheme applicant","All","60","45","0.77","0"
"2019","Female","25 - 29","England","Not main scheme applicant","All","25","20","0.88","0"
"2020","Female","25 - 29","England","Not main scheme applicant","All","35","25","0.639","0"
"2021","Female","25 - 29","England","Not main scheme applicant","All","15","15","0.8130000000000001","0"
"2022","Female","25 - 29","England","Not main scheme applicant","All","25","15","0.6960000000000001","0"
"2023","Female","25 - 29","England","Not main scheme applicant","All","50","45","0.8270000000000001","0"
"2019","Female","30 - 34","England","Not main scheme applicant","All","20","15","0.773","0"
"2020","Female","30 - 34","England","Not main scheme applicant","All","15","15","0.9380000000000001","0"
"2021","Female","30 - 34","England","Not main scheme applicant","All","5","5"," ","0"
"2022","Female","30 - 34","England","Not main scheme applicant","All","25","20","0.75","0"
"2023","Female","30 - 34","England","Not main scheme applicant","All","40","30","0.769","0"
"2019","Female","35 and over","England","Not main scheme applicant","All","20","15","0.75","0"
"2020","Female","35 and over","England","Not main scheme applicant","All","25","20","0.84","0"
"2021","Female","35 and over","England","Not main scheme applicant","All","15","10"," ","0"
"2022","Female","35 and over","England","Not main scheme applicant","All","25","15","0.52","0"
"2023","Female","35 and over","England","Not main scheme applicant","All","60","45","0.729","0"
"2020","Female","21 - 24","Scotland","Not main scheme applicant","All","5","0"," ","0"
"2022","Female","30 - 34","Scotland","Not main scheme applicant","All","5","0"," ","0"
"2023","Female","30 - 34","Scotland","Not main scheme applicant","All","5","0"," ","0"
"2021","Female","17 and under","Northern Ireland","Main scheme applicant","All","5","0"," ","0"
"2019","Female","18","Northern Ireland","Main scheme applicant","All","175","25","0.138","0"
"2020","Female","18","Northern Ireland","Main scheme applicant","All","195","40","0.194","0"
"2021","Female","18","Northern Ireland","Main scheme applicant","All","265","30","0.12","0"
"2022","Female","18","Northern Ireland","Main scheme applicant","All","300","45","0.146","0"
"2023","Female","18","Northern Ireland","Main scheme applicant","All","265","35","0.133","0"
"2019","Female","19","Northern Ireland","Main scheme applicant","All","70","15","0.203","0"
"2020","Female","19","Northern Ireland","Main scheme applicant","All","70","10","0.159","0"
"2021","Female","19","Northern Ireland","Main scheme applicant","All","85","10"," ","0"
"2022","Female","19","Northern Ireland","Main scheme applicant","All","85","15","0.155","0"
"2023","Female","19","Northern Ireland","Main scheme applicant","All","75","10"," ","0"
"2019","Female","20","Northern Ireland","Main scheme applicant","All","35","0"," ","0"
"2020","Female","20","Northern Ireland","Main scheme applicant","All","25","5"," ","0"
