"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2022","England","35 and over","England","All","Main scheme applicant","All","10","5"," "
"2023","England","35 and over","England","All","Main scheme applicant","All","10","0"," "
"2019","Scotland","35 and over","England","All","Main scheme applicant","All","10","0"," "
"2020","Scotland","35 and over","England","All","Main scheme applicant","All","10","5"," "
"2021","Scotland","35 and over","England","All","Main scheme applicant","All","10","5"," "
"2022","Scotland","35 and over","England","All","Main scheme applicant","All","5","0"," "
"2019","Scotland","18","Scotland","All","Main scheme applicant","All","15","0"," "
"2020","Scotland","18","Scotland","All","Main scheme applicant","All","25","0"," "
"2021","Scotland","18","Scotland","All","Main scheme applicant","All","25","0"," "
"2022","Scotland","18","Scotland","All","Main scheme applicant","All","20","0"," "
"2023","Scotland","18","Scotland","All","Main scheme applicant","All","25","0"," "
"2019","Scotland","19","Scotland","All","Main scheme applicant","All","5","0"," "
"2020","Scotland","19","Scotland","All","Main scheme applicant","All","5","0"," "
"2021","Scotland","19","Scotland","All","Main scheme applicant","All","5","0"," "
"2022","Scotland","19","Scotland","All","Main scheme applicant","All","10","0"," "
"2023","Scotland","19","Scotland","All","Main scheme applicant","All","10","0"," "
"2019","Scotland","20","Scotland","All","Main scheme applicant","All","5","0"," "
"2020","Scotland","20","Scotland","All","Main scheme applicant","All","10","0"," "
"2021","Scotland","20","Scotland","All","Main scheme applicant","All","15","0"," "
"2022","Scotland","20","Scotland","All","Main scheme applicant","All","10","0"," "
"2023","Scotland","20","Scotland","All","Main scheme applicant","All","10","0"," "
"2019","Scotland","21 - 24","Scotland","All","Main scheme applicant","All","1570","830","0.529"
"2020","Scotland","21 - 24","Scotland","All","Main scheme applicant","All","1680","890","0.53"
"2021","Scotland","21 - 24","Scotland","All","Main scheme applicant","All","2115","905","0.429"
"2022","Scotland","21 - 24","Scotland","All","Main scheme applicant","All","1530","800","0.524"
"2023","Scotland","21 - 24","Scotland","All","Main scheme applicant","All","1290","750","0.582"
"2022","Wales","21 - 24","Scotland","All","Main scheme applicant","All","5","0"," "
"2023","Wales","21 - 24","Scotland","All","Main scheme applicant","All","5","0"," "
"2019","Scotland","25 - 29","Scotland","All","Main scheme applicant","All","1325","710","0.535"
"2020","Scotland","25 - 29","Scotland","All","Main scheme applicant","All","1325","705","0.532"
"2021","Scotland","25 - 29","Scotland","All","Main scheme applicant","All","1650","750","0.453"
"2022","Scotland","25 - 29","Scotland","All","Main scheme applicant","All","1130","620","0.548"
"2023","Scotland","25 - 29","Scotland","All","Main scheme applicant","All","840","470","0.561"
"2022","Wales","25 - 29","Scotland","All","Main scheme applicant","All","5","0"," "
"2023","Wales","25 - 29","Scotland","All","Main scheme applicant","All","5","0"," "
"2019","Scotland","30 - 34","Scotland","All","Main scheme applicant","All","605","285","0.47200000000000003"
"2020","Scotland","30 - 34","Scotland","All","Main scheme applicant","All","630","330","0.525"
"2021","Scotland","30 - 34","Scotland","All","Main scheme applicant","All","720","295","0.40800000000000003"
"2022","Scotland","30 - 34","Scotland","All","Main scheme applicant","All","505","275","0.542"
"2023","Scotland","30 - 34","Scotland","All","Main scheme applicant","All","385","210","0.544"
"2019","Scotland","35 and over","Scotland","All","Main scheme applicant","All","1085","495","0.456"
"2020","Scotland","35 and over","Scotland","All","Main scheme applicant","All","1145","540","0.47200000000000003"
"2021","Scotland","35 and over","Scotland","All","Main scheme applicant","All","1225","470","0.382"
"2022","Scotland","35 and over","Scotland","All","Main scheme applicant","All","840","420","0.498"
"2023","Scotland","35 and over","Scotland","All","Main scheme applicant","All","690","370","0.535"
"2022","Wales","35 and over","Scotland","All","Main scheme applicant","All","5","0"," "
"2020","England","18","Wales","All","Main scheme applicant","All","5","0"," "
"2022","Wales","18","Wales","All","Main scheme applicant","All","20","0"," "
"2023","Wales","18","Wales","All","Main scheme applicant","All","5","0"," "
"2023","Wales","20","Wales","All","Main scheme applicant","All","5","0"," "
"2020","Scotland","21 - 24","Wales","All","Main scheme applicant","All","5","0"," "
"2021","Scotland","21 - 24","Wales","All","Main scheme applicant","All","5","0"," "
"2022","Scotland","21 - 24","Wales","All","Main scheme applicant","All","5","0"," "
"2023","Scotland","21 - 24","Wales","All","Main scheme applicant","All","10","0"," "
"2022","Wales","21 - 24","Wales","All","Main scheme applicant","All","645","470","0.731"
"2023","Wales","21 - 24","Wales","All","Main scheme applicant","All","600","435","0.724"
"2019","Scotland","25 - 29","Wales","All","Main scheme applicant","All","5","0"," "
"2020","Scotland","25 - 29","Wales","All","Main scheme applicant","All","5","0"," "
"2022","Scotland","25 - 29","Wales","All","Main scheme applicant","All","5","0"," "
"2023","Scotland","25 - 29","Wales","All","Main scheme applicant","All","5","0"," "
"2022","Wales","25 - 29","Wales","All","Main scheme applicant","All","230","155","0.675"
"2023","Wales","25 - 29","Wales","All","Main scheme applicant","All","220","160","0.729"
"2022","Wales","30 - 34","Wales","All","Main scheme applicant","All","95","70","0.774"
"2023","Wales","30 - 34","Wales","All","Main scheme applicant","All","80","55","0.6920000000000001"
"2022","Wales","35 and over","Wales","All","Main scheme applicant","All","125","75","0.591"
"2023","Wales","35 and over","Wales","All","Main scheme applicant","All","90","60","0.637"
"2019","Scotland","21 - 24","Not EU","All","Main scheme applicant","All","15","5"," "
"2020","Scotland","21 - 24","Not EU","All","Main scheme applicant","All","30","10"," "
"2021","Scotland","21 - 24","Not EU","All","Main scheme applicant","All","20","0"," "
"2022","Scotland","21 - 24","Not EU","All","Main scheme applicant","All","15","5"," "
"2023","Scotland","21 - 24","Not EU","All","Main scheme applicant","All","30","5"," "
"2022","Wales","21 - 24","Not EU","All","Main scheme applicant","All","5","0"," "
"2023","Wales","21 - 24","Not EU","All","Main scheme applicant","All","5","0"," "
"2019","Scotland","25 - 29","Not EU","All","Main scheme applicant","All","20","10"," "
"2020","Scotland","25 - 29","Not EU","All","Main scheme applicant","All","20","10"," "
"2021","Scotland","25 - 29","Not EU","All","Main scheme applicant","All","25","10"," "
"2022","Scotland","25 - 29","Not EU","All","Main scheme applicant","All","30","10"," "
"2023","Scotland","25 - 29","Not EU","All","Main scheme applicant","All","25","10"," "
"2022","Wales","25 - 29","Not EU","All","Main scheme applicant","All","10","0"," "
"2023","Wales","25 - 29","Not EU","All","Main scheme applicant","All","10","0"," "
"2019","Scotland","30 - 34","Not EU","All","Main scheme applicant","All","10","5"," "
"2020","Scotland","30 - 34","Not EU","All","Main scheme applicant","All","15","5"," "
"2021","Scotland","30 - 34","Not EU","All","Main scheme applicant","All","10","5"," "
"2022","Scotland","30 - 34","Not EU","All","Main scheme applicant","All","20","5"," "
"2023","Scotland","30 - 34","Not EU","All","Main scheme applicant","All","15","5"," "
"2022","Wales","30 - 34","Not EU","All","Main scheme applicant","All","10","0"," "
"2023","Wales","30 - 34","Not EU","All","Main scheme applicant","All","5","0"," "
"2019","Scotland","35 and over","Not EU","All","Main scheme applicant","All","15","5"," "
"2020","Scotland","35 and over","Not EU","All","Main scheme applicant","All","10","0"," "
"2021","Scotland","35 and over","Not EU","All","Main scheme applicant","All","20","0"," "
"2022","Scotland","35 and over","Not EU","All","Main scheme applicant","All","30","5"," "
"2023","Scotland","35 and over","Not EU","All","Main scheme applicant","All","15","5"," "
"2022","Wales","35 and over","Not EU","All","Main scheme applicant","All","15","5"," "
"2023","Wales","35 and over","Not EU","All","Main scheme applicant","All","10","5"," "
"2019","Scotland","20","EU (excluding UK)","All","Main scheme applicant","All","5","0"," "
"2020","Scotland","20","EU (excluding UK)","All","Main scheme applicant","All","5","0"," "
"2019","Scotland","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","125","45","0.352"
"2020","Scotland","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","145","60","0.427"
"2021","Scotland","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","95","20","0.2"
"2022","Scotland","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","50","5"," "
"2023","Scotland","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","45","10","0.267"
"2022","Wales","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","25","5"," "
"2023","Wales","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","15","5"," "
"2019","Scotland","25 - 29","EU (excluding UK)","All","Main scheme applicant","All","55","20","0.386"
"2020","Scotland","25 - 29","EU (excluding UK)","All","Main scheme applicant","All","80","30","0.4"
"2021","Scotland","25 - 29","EU (excluding UK)","All","Main scheme applicant","All","60","10","0.20700000000000002"
"2022","Scotland","25 - 29","EU (excluding UK)","All","Main scheme applicant","All","35","10","0.306"
"2023","Scotland","25 - 29","EU (excluding UK)","All","Main scheme applicant","All","20","5"," "
"2022","Wales","25 - 29","EU (excluding UK)","All","Main scheme applicant","All","10","5"," "
"2023","Wales","25 - 29","EU (excluding UK)","All","Main scheme applicant","All","5","0"," "
"2019","Scotland","30 - 34","EU (excluding UK)","All","Main scheme applicant","All","30","15","0.406"
"2020","Scotland","30 - 34","EU (excluding UK)","All","Main scheme applicant","All","30","10","0.41400000000000003"
"2021","Scotland","30 - 34","EU (excluding UK)","All","Main scheme applicant","All","15","5"," "
"2022","Scotland","30 - 34","EU (excluding UK)","All","Main scheme applicant","All","10","5"," "
"2023","Scotland","30 - 34","EU (excluding UK)","All","Main scheme applicant","All","5","0"," "
"2023","Wales","30 - 34","EU (excluding UK)","All","Main scheme applicant","All","5","0"," "
"2019","Scotland","35 and over","EU (excluding UK)","All","Main scheme applicant","All","15","5"," "
"2020","Scotland","35 and over","EU (excluding UK)","All","Main scheme applicant","All","10","5"," "
"2021","Scotland","35 and over","EU (excluding UK)","All","Main scheme applicant","All","10","0"," "
"2022","Scotland","35 and over","EU (excluding UK)","All","Main scheme applicant","All","10","0"," "
"2023","Scotland","35 and over","EU (excluding UK)","All","Main scheme applicant","All","10","0"," "
"2022","Wales","35 and over","EU (excluding UK)","All","Main scheme applicant","All","5","0"," "
"2019","All","21 - 24","England","All","Not main scheme applicant","All","5","5"," "
"2020","All","21 - 24","England","All","Not main scheme applicant","All","10","10"," "
"2021","All","21 - 24","England","All","Not main scheme applicant","All","5","0"," "
