"Year","Domicile UK International","Domicile","Domicile named country","Age group","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2020","UK","Scotland","All","20","All","Main scheme applicant","All","10","0"," ","0"
"2021","UK","Scotland","All","20","All","Main scheme applicant","All","15","0"," ","0"
"2022","UK","Scotland","All","20","All","Main scheme applicant","All","10","0"," ","0"
"2023","UK","Scotland","All","20","All","Main scheme applicant","All","10","0"," ","0"
"2023","UK","Wales","All","20","All","Main scheme applicant","All","5","0"," ","0"
"2019","International","EU (excluding UK)","All","20","All","Main scheme applicant","All","5","0"," ","0"
"2020","International","EU (excluding UK)","All","20","All","Main scheme applicant","All","5","0"," ","0"
"2019","UK","Northern Ireland","All","21 - 24","All","Main scheme applicant","All","60","10","0.17200000000000001","0"
"2020","UK","Northern Ireland","All","21 - 24","All","Main scheme applicant","All","40","10"," ","0"
"2021","UK","Northern Ireland","All","21 - 24","All","Main scheme applicant","All","65","15","0.254","0"
"2022","UK","Northern Ireland","All","21 - 24","All","Main scheme applicant","All","45","15","0.28300000000000003","0"
"2023","UK","Northern Ireland","All","21 - 24","All","Main scheme applicant","All","25","10"," ","0"
"2019","UK","England","All","21 - 24","All","Main scheme applicant","All","70","30","0.423","0"
"2020","UK","England","All","21 - 24","All","Main scheme applicant","All","50","20","0.404","0"
"2021","UK","England","All","21 - 24","All","Main scheme applicant","All","90","25","0.295","0"
"2022","UK","England","All","21 - 24","All","Main scheme applicant","All","145","65","0.455","0"
"2023","UK","England","All","21 - 24","All","Main scheme applicant","All","130","60","0.447","0"
"2019","UK","Scotland","All","21 - 24","All","Main scheme applicant","All","1570","830","0.529","0"
"2020","UK","Scotland","All","21 - 24","All","Main scheme applicant","All","1680","890","0.53","0"
"2021","UK","Scotland","All","21 - 24","All","Main scheme applicant","All","2115","905","0.429","0"
"2022","UK","Scotland","All","21 - 24","All","Main scheme applicant","All","1530","805","0.525","0"
"2023","UK","Scotland","All","21 - 24","All","Main scheme applicant","All","1290","750","0.582","0"
"2020","UK","Wales","All","21 - 24","All","Main scheme applicant","All","5","0"," ","0"
"2021","UK","Wales","All","21 - 24","All","Main scheme applicant","All","5","0"," ","0"
"2022","UK","Wales","All","21 - 24","All","Main scheme applicant","All","645","475","0.732","0"
"2023","UK","Wales","All","21 - 24","All","Main scheme applicant","All","600","435","0.721","0"
"2019","International","Not EU","All","21 - 24","All","Main scheme applicant","All","15","5"," ","0"
"2020","International","Not EU","All","21 - 24","All","Main scheme applicant","All","30","10"," ","0"
"2021","International","Not EU","All","21 - 24","All","Main scheme applicant","All","20","0"," ","0"
"2022","International","Not EU","All","21 - 24","All","Main scheme applicant","All","20","5"," ","0"
"2023","International","Not EU","All","21 - 24","All","Main scheme applicant","All","30","5"," ","0"
"2019","International","EU (excluding UK)","All","21 - 24","All","Main scheme applicant","All","125","45","0.352","0"
"2020","International","EU (excluding UK)","All","21 - 24","All","Main scheme applicant","All","145","60","0.427","0"
"2021","International","EU (excluding UK)","All","21 - 24","All","Main scheme applicant","All","95","20","0.2","0"
"2022","International","EU (excluding UK)","All","21 - 24","All","Main scheme applicant","All","55","10","0.193","0"
"2023","International","EU (excluding UK)","All","21 - 24","All","Main scheme applicant","All","50","15","0.327","0"
"2019","UK","Northern Ireland","All","25 - 29","All","Main scheme applicant","All","25","10","0.423","0"
"2020","UK","Northern Ireland","All","25 - 29","All","Main scheme applicant","All","20","5"," ","0"
"2021","UK","Northern Ireland","All","25 - 29","All","Main scheme applicant","All","25","10"," ","0"
"2022","UK","Northern Ireland","All","25 - 29","All","Main scheme applicant","All","15","10"," ","0"
"2023","UK","Northern Ireland","All","25 - 29","All","Main scheme applicant","All","15","5"," ","0"
"2019","UK","England","All","25 - 29","All","Main scheme applicant","All","30","10","0.333","0"
"2020","UK","England","All","25 - 29","All","Main scheme applicant","All","35","20","0.541","0"
"2021","UK","England","All","25 - 29","All","Main scheme applicant","All","55","20","0.37","0"
"2022","UK","England","All","25 - 29","All","Main scheme applicant","All","35","10","0.278","0"
"2023","UK","England","All","25 - 29","All","Main scheme applicant","All","25","10","0.423","0"
"2019","UK","Scotland","All","25 - 29","All","Main scheme applicant","All","1325","710","0.535","0"
"2020","UK","Scotland","All","25 - 29","All","Main scheme applicant","All","1325","705","0.532","0"
"2021","UK","Scotland","All","25 - 29","All","Main scheme applicant","All","1650","750","0.453","0"
"2022","UK","Scotland","All","25 - 29","All","Main scheme applicant","All","1130","620","0.548","0"
"2023","UK","Scotland","All","25 - 29","All","Main scheme applicant","All","840","470","0.561","0"
"2019","UK","Wales","All","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2020","UK","Wales","All","25 - 29","All","Main scheme applicant","All","5","0"," ","0"
"2022","UK","Wales","All","25 - 29","All","Main scheme applicant","All","230","155","0.675","0"
"2023","UK","Wales","All","25 - 29","All","Main scheme applicant","All","220","160","0.729","0"
"2019","International","Not EU","All","25 - 29","All","Main scheme applicant","All","20","10"," ","0"
"2020","International","Not EU","All","25 - 29","All","Main scheme applicant","All","20","10"," ","0"
"2021","International","Not EU","All","25 - 29","All","Main scheme applicant","All","25","10"," ","0"
"2022","International","Not EU","All","25 - 29","All","Main scheme applicant","All","40","10","0.289","0"
"2023","International","Not EU","All","25 - 29","All","Main scheme applicant","All","30","10","0.333","0"
"2019","International","EU (excluding UK)","All","25 - 29","All","Main scheme applicant","All","55","20","0.386","0"
"2020","International","EU (excluding UK)","All","25 - 29","All","Main scheme applicant","All","80","30","0.4","0"
"2021","International","EU (excluding UK)","All","25 - 29","All","Main scheme applicant","All","60","10","0.20700000000000002","0"
"2022","International","EU (excluding UK)","All","25 - 29","All","Main scheme applicant","All","35","15","0.417","0"
"2023","International","EU (excluding UK)","All","25 - 29","All","Main scheme applicant","All","20","5"," ","0"
"2019","UK","Northern Ireland","All","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2020","UK","Northern Ireland","All","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2021","UK","Northern Ireland","All","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2022","UK","Northern Ireland","All","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2023","UK","Northern Ireland","All","30 - 34","All","Main scheme applicant","All","5","0"," ","0"
"2019","UK","England","All","30 - 34","All","Main scheme applicant","All","15","5"," ","0"
"2020","UK","England","All","30 - 34","All","Main scheme applicant","All","20","15","0.667","0"
"2021","UK","England","All","30 - 34","All","Main scheme applicant","All","20","0"," ","0"
"2022","UK","England","All","30 - 34","All","Main scheme applicant","All","20","5"," ","0"
"2023","UK","England","All","30 - 34","All","Main scheme applicant","All","10","5"," ","0"
"2019","UK","Scotland","All","30 - 34","All","Main scheme applicant","All","605","285","0.47200000000000003","0"
"2020","UK","Scotland","All","30 - 34","All","Main scheme applicant","All","630","330","0.525","0"
"2021","UK","Scotland","All","30 - 34","All","Main scheme applicant","All","720","295","0.40800000000000003","0"
"2022","UK","Scotland","All","30 - 34","All","Main scheme applicant","All","505","275","0.542","0"
"2023","UK","Scotland","All","30 - 34","All","Main scheme applicant","All","385","210","0.544","0"
"2022","UK","Wales","All","30 - 34","All","Main scheme applicant","All","95","70","0.774","0"
"2023","UK","Wales","All","30 - 34","All","Main scheme applicant","All","80","55","0.6920000000000001","0"
"2019","International","Not EU","All","30 - 34","All","Main scheme applicant","All","15","5"," ","0"
"2020","International","Not EU","All","30 - 34","All","Main scheme applicant","All","15","5"," ","0"
"2021","International","Not EU","All","30 - 34","All","Main scheme applicant","All","10","5"," ","0"
"2022","International","Not EU","All","30 - 34","All","Main scheme applicant","All","25","5"," ","0"
"2023","International","Not EU","All","30 - 34","All","Main scheme applicant","All","20","5"," ","0"
"2019","International","EU (excluding UK)","All","30 - 34","All","Main scheme applicant","All","30","15","0.406","0"
"2020","International","EU (excluding UK)","All","30 - 34","All","Main scheme applicant","All","30","10","0.41400000000000003","0"
"2021","International","EU (excluding UK)","All","30 - 34","All","Main scheme applicant","All","15","5"," ","0"
"2022","International","EU (excluding UK)","All","30 - 34","All","Main scheme applicant","All","10","5"," ","0"
"2023","International","EU (excluding UK)","All","30 - 34","All","Main scheme applicant","All","5","5"," ","0"
"2019","UK","Northern Ireland","All","35 and over","All","Main scheme applicant","All","5","0"," ","0"
"2021","UK","Northern Ireland","All","35 and over","All","Main scheme applicant","All","5","5"," ","0"
"2022","UK","Northern Ireland","All","35 and over","All","Main scheme applicant","All","5","5"," ","0"
"2023","UK","Northern Ireland","All","35 and over","All","Main scheme applicant","All","5","0"," ","0"
"2019","UK","England","All","35 and over","All","Main scheme applicant","All","25","5"," ","0"
"2020","UK","England","All","35 and over","All","Main scheme applicant","All","20","5"," ","0"
"2021","UK","England","All","35 and over","All","Main scheme applicant","All","20","15","0.682","0"
"2022","UK","England","All","35 and over","All","Main scheme applicant","All","15","5"," ","0"
"2023","UK","England","All","35 and over","All","Main scheme applicant","All","10","5"," ","0"
"2019","UK","Scotland","All","35 and over","All","Main scheme applicant","All","1085","495","0.456","0"
"2020","UK","Scotland","All","35 and over","All","Main scheme applicant","All","1145","540","0.47200000000000003","0"
"2021","UK","Scotland","All","35 and over","All","Main scheme applicant","All","1225","470","0.382","0"
"2022","UK","Scotland","All","35 and over","All","Main scheme applicant","All","840","420","0.499","0"
"2023","UK","Scotland","All","35 and over","All","Main scheme applicant","All","690","370","0.537","0"
"2022","UK","Wales","All","35 and over","All","Main scheme applicant","All","125","75","0.591","0"
"2023","UK","Wales","All","35 and over","All","Main scheme applicant","All","90","60","0.637","0"
"2019","International","Not EU","All","35 and over","All","Main scheme applicant","All","15","5"," ","0"
"2020","International","Not EU","All","35 and over","All","Main scheme applicant","All","10","0"," ","0"
"2021","International","Not EU","All","35 and over","All","Main scheme applicant","All","20","0"," ","0"
"2022","International","Not EU","All","35 and over","All","Main scheme applicant","All","35","10"," ","0"
"2023","International","Not EU","All","35 and over","All","Main scheme applicant","All","25","5"," ","0"
"2019","International","EU (excluding UK)","All","35 and over","All","Main scheme applicant","All","15","5"," ","0"
"2020","International","EU (excluding UK)","All","35 and over","All","Main scheme applicant","All","10","5"," ","0"
"2021","International","EU (excluding UK)","All","35 and over","All","Main scheme applicant","All","10","0"," ","0"
"2022","International","EU (excluding UK)","All","35 and over","All","Main scheme applicant","All","10","0"," ","0"
"2023","International","EU (excluding UK)","All","35 and over","All","Main scheme applicant","All","10","0"," ","0"
"2019","UK","All","All","21 - 24","All","Not main scheme applicant","All","25","20","0.88","0"
