"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2023","All","25 - 29","Wales","Female","All","All","90","40","0.427"
"2019","All","30 - 34","Wales","Female","All","All","90","25","0.275"
"2020","All","30 - 34","Wales","Female","All","All","90","35","0.41100000000000003"
"2021","All","30 - 34","Wales","Female","All","All","95","35","0.34"
"2022","All","30 - 34","Wales","Female","All","All","95","30","0.333"
"2023","All","30 - 34","Wales","Female","All","All","70","40","0.583"
"2019","All","35 and over","Wales","Female","All","All","65","20","0.303"
"2020","All","35 and over","Wales","Female","All","All","65","25","0.364"
"2021","All","35 and over","Wales","Female","All","All","80","25","0.296"
"2022","All","35 and over","Wales","Female","All","All","70","30","0.47100000000000003"
"2023","All","35 and over","Wales","Female","All","All","65","30","0.508"
"2019","All","17 and under","Not EU","Female","All","All","5","0"," "
"2020","All","17 and under","Not EU","Female","All","All","5","0"," "
"2023","All","17 and under","Not EU","Female","All","All","5","0"," "
"2019","All","18","Not EU","Female","All","All","20","0"," "
"2020","All","18","Not EU","Female","All","All","20","5"," "
"2021","All","18","Not EU","Female","All","All","15","5"," "
"2022","All","18","Not EU","Female","All","All","25","5"," "
"2023","All","18","Not EU","Female","All","All","15","0"," "
"2019","All","19","Not EU","Female","All","All","15","0"," "
"2020","All","19","Not EU","Female","All","All","5","0"," "
"2021","All","19","Not EU","Female","All","All","15","0"," "
"2022","All","19","Not EU","Female","All","All","15","0"," "
"2023","All","19","Not EU","Female","All","All","10","0"," "
"2019","All","20","Not EU","Female","All","All","5","0"," "
"2020","All","20","Not EU","Female","All","All","5","0"," "
"2021","All","20","Not EU","Female","All","All","5","0"," "
"2022","All","20","Not EU","Female","All","All","5","0"," "
"2023","All","20","Not EU","Female","All","All","15","0"," "
"2019","All","21 - 24","Not EU","Female","All","All","20","5"," "
"2020","All","21 - 24","Not EU","Female","All","All","15","5"," "
"2021","All","21 - 24","Not EU","Female","All","All","30","0"," "
"2022","All","21 - 24","Not EU","Female","All","All","30","5"," "
"2023","All","21 - 24","Not EU","Female","All","All","30","5"," "
"2019","All","25 - 29","Not EU","Female","All","All","15","5"," "
"2020","All","25 - 29","Not EU","Female","All","All","30","5"," "
"2021","All","25 - 29","Not EU","Female","All","All","25","5"," "
"2022","All","25 - 29","Not EU","Female","All","All","30","0"," "
"2023","All","25 - 29","Not EU","Female","All","All","25","5"," "
"2019","All","30 - 34","Not EU","Female","All","All","5","0"," "
"2020","All","30 - 34","Not EU","Female","All","All","10","0"," "
"2021","All","30 - 34","Not EU","Female","All","All","15","0"," "
"2022","All","30 - 34","Not EU","Female","All","All","20","0"," "
"2023","All","30 - 34","Not EU","Female","All","All","20","0"," "
"2019","All","35 and over","Not EU","Female","All","All","5","0"," "
"2020","All","35 and over","Not EU","Female","All","All","5","0"," "
"2021","All","35 and over","Not EU","Female","All","All","15","5"," "
"2022","All","35 and over","Not EU","Female","All","All","15","0"," "
"2023","All","35 and over","Not EU","Female","All","All","15","0"," "
"2019","All","17 and under","EU (excluding UK)","Female","All","All","15","0"," "
"2020","All","17 and under","EU (excluding UK)","Female","All","All","10","0"," "
"2021","All","17 and under","EU (excluding UK)","Female","All","All","15","0"," "
"2022","All","17 and under","EU (excluding UK)","Female","All","All","10","0"," "
"2023","All","17 and under","EU (excluding UK)","Female","All","All","15","0"," "
"2019","All","18","EU (excluding UK)","Female","All","All","45","5"," "
"2020","All","18","EU (excluding UK)","Female","All","All","65","10"," "
"2021","All","18","EU (excluding UK)","Female","All","All","60","5"," "
"2022","All","18","EU (excluding UK)","Female","All","All","80","5"," "
"2023","All","18","EU (excluding UK)","Female","All","All","55","5"," "
"2019","All","19","EU (excluding UK)","Female","All","All","40","5"," "
"2020","All","19","EU (excluding UK)","Female","All","All","40","5"," "
"2021","All","19","EU (excluding UK)","Female","All","All","60","5"," "
"2022","All","19","EU (excluding UK)","Female","All","All","45","0"," "
"2023","All","19","EU (excluding UK)","Female","All","All","50","5"," "
"2019","All","20","EU (excluding UK)","Female","All","All","30","5"," "
"2020","All","20","EU (excluding UK)","Female","All","All","25","5"," "
"2021","All","20","EU (excluding UK)","Female","All","All","25","0"," "
"2022","All","20","EU (excluding UK)","Female","All","All","20","0"," "
"2023","All","20","EU (excluding UK)","Female","All","All","5","0"," "
"2019","All","21 - 24","EU (excluding UK)","Female","All","All","40","10"," "
"2020","All","21 - 24","EU (excluding UK)","Female","All","All","45","5"," "
"2021","All","21 - 24","EU (excluding UK)","Female","All","All","40","5"," "
"2022","All","21 - 24","EU (excluding UK)","Female","All","All","30","5"," "
"2023","All","21 - 24","EU (excluding UK)","Female","All","All","30","5"," "
"2019","All","25 - 29","EU (excluding UK)","Female","All","All","10","0"," "
"2020","All","25 - 29","EU (excluding UK)","Female","All","All","10","0"," "
"2021","All","25 - 29","EU (excluding UK)","Female","All","All","20","0"," "
"2022","All","25 - 29","EU (excluding UK)","Female","All","All","10","0"," "
"2023","All","25 - 29","EU (excluding UK)","Female","All","All","5","0"," "
"2019","All","30 - 34","EU (excluding UK)","Female","All","All","5","0"," "
"2020","All","30 - 34","EU (excluding UK)","Female","All","All","5","0"," "
"2021","All","30 - 34","EU (excluding UK)","Female","All","All","5","0"," "
"2019","All","35 and over","EU (excluding UK)","Female","All","All","10","0"," "
"2020","All","35 and over","EU (excluding UK)","Female","All","All","10","0"," "
"2021","All","35 and over","EU (excluding UK)","Female","All","All","5","0"," "
"2022","All","35 and over","EU (excluding UK)","Female","All","All","5","0"," "
"2019","All","18","England","Male","All","All","5","0"," "
"2021","All","18","England","Male","All","All","10","5"," "
"2022","All","18","England","Male","All","All","15","5"," "
"2023","All","18","England","Male","All","All","5","0"," "
"2021","All","20","England","Male","All","All","5","0"," "
"2023","All","20","England","Male","All","All","5","0"," "
"2019","All","21 - 24","England","Male","All","All","5","0"," "
"2020","All","21 - 24","England","Male","All","All","5","0"," "
"2021","All","21 - 24","England","Male","All","All","5","0"," "
"2022","All","21 - 24","England","Male","All","All","10","5"," "
"2023","All","21 - 24","England","Male","All","All","5","0"," "
"2019","All","25 - 29","England","Male","All","All","5","0"," "
"2020","All","25 - 29","England","Male","All","All","5","0"," "
"2021","All","25 - 29","England","Male","All","All","10","5"," "
"2022","All","25 - 29","England","Male","All","All","5","0"," "
"2023","All","25 - 29","England","Male","All","All","5","0"," "
"2019","All","30 - 34","England","Male","All","All","5","0"," "
"2021","All","30 - 34","England","Male","All","All","5","0"," "
"2022","All","30 - 34","England","Male","All","All","5","5"," "
"2023","All","30 - 34","England","Male","All","All","5","0"," "
"2019","All","35 and over","England","Male","All","All","5","5"," "
"2020","All","35 and over","England","Male","All","All","5","0"," "
"2021","All","35 and over","England","Male","All","All","10","0"," "
"2022","All","35 and over","England","Male","All","All","5","0"," "
"2023","All","35 and over","England","Male","All","All","10","0"," "
"2021","All","18","Scotland","Male","All","All","5","0"," "
"2023","All","21 - 24","Not EU","Male","All","All","5","0"," "
"2019","England","All","Northern Ireland","Female","All","All","135","25","0.17500000000000002"
"2020","England","All","Northern Ireland","Female","All","All","135","20","0.139"
"2021","England","All","Northern Ireland","Female","All","All","185","20","0.098"
"2022","England","All","Northern Ireland","Female","All","All","175","15","0.08600000000000001"
"2023","England","All","Northern Ireland","Female","All","All","125","10","0.08700000000000001"
"2019","Northern Ireland","All","Northern Ireland","Female","All","All","515","65","0.125"
"2020","Northern Ireland","All","Northern Ireland","Female","All","All","495","80","0.166"
"2021","Northern Ireland","All","Northern Ireland","Female","All","All","675","85","0.128"
"2022","Northern Ireland","All","Northern Ireland","Female","All","All","645","90","0.136"
"2023","Northern Ireland","All","Northern Ireland","Female","All","All","575","65","0.113"
"2019","Scotland","All","Northern Ireland","Female","All","All","55","5"," "
"2020","Scotland","All","Northern Ireland","Female","All","All","55","0"," "
"2021","Scotland","All","Northern Ireland","Female","All","All","60","0"," "
"2022","Scotland","All","Northern Ireland","Female","All","All","45","0"," "
"2023","Scotland","All","Northern Ireland","Female","All","All","40","0"," "
"2019","Wales","All","Northern Ireland","Female","All","All","30","0"," "
"2020","Wales","All","Northern Ireland","Female","All","All","25","0"," "
"2021","Wales","All","Northern Ireland","Female","All","All","35","0"," "
"2022","Wales","All","Northern Ireland","Female","All","All","40","0"," "
"2023","Wales","All","Northern Ireland","Female","All","All","30","0"," "
"2019","England","All","England","Female","All","All","7435","3035","0.40800000000000003"
"2020","England","All","England","Female","All","All","8040","3570","0.444"
"2021","England","All","England","Female","All","All","10075","3575","0.355"
"2022","England","All","England","Female","All","All","9460","3275","0.34600000000000003"
"2023","England","All","England","Female","All","All","7805","3385","0.434"
"2019","Northern Ireland","All","England","Female","All","All","30","0"," "
"2020","Northern Ireland","All","England","Female","All","All","30","0"," "
"2021","Northern Ireland","All","England","Female","All","All","40","0"," "
"2022","Northern Ireland","All","England","Female","All","All","35","0"," "
"2023","Northern Ireland","All","England","Female","All","All","30","0"," "
"2019","Scotland","All","England","Female","All","All","145","10","0.075"
"2020","Scotland","All","England","Female","All","All","115","10"," "
"2021","Scotland","All","England","Female","All","All","165","5"," "
"2022","Scotland","All","England","Female","All","All","155","5"," "
"2023","Scotland","All","England","Female","All","All","110","5"," "
"2019","Wales","All","England","Female","All","All","540","20","0.033"
"2020","Wales","All","England","Female","All","All","560","15","0.027"
"2021","Wales","All","England","Female","All","All","820","40","0.048"
"2022","Wales","All","England","Female","All","All","725","30","0.043000000000000003"
"2023","Wales","All","England","Female","All","All","540","40","0.076"
"2019","England","All","Scotland","Female","All","All","40","10"," "
"2020","England","All","Scotland","Female","All","All","45","5"," "
"2021","England","All","Scotland","Female","All","All","85","5"," "
"2022","England","All","Scotland","Female","All","All","55","0"," "
"2023","England","All","Scotland","Female","All","All","35","5"," "
"2019","Northern Ireland","All","Scotland","Female","All","All","5","0"," "
"2021","Northern Ireland","All","Scotland","Female","All","All","10","0"," "
"2022","Northern Ireland","All","Scotland","Female","All","All","10","0"," "
"2023","Northern Ireland","All","Scotland","Female","All","All","5","0"," "
"2019","Scotland","All","Scotland","Female","All","All","1030","240","0.232"
"2020","Scotland","All","Scotland","Female","All","All","1115","295","0.263"
"2021","Scotland","All","Scotland","Female","All","All","1430","225","0.158"
"2022","Scotland","All","Scotland","Female","All","All","1215","265","0.217"
"2023","Scotland","All","Scotland","Female","All","All","855","250","0.294"
"2021","Wales","All","Scotland","Female","All","All","10","0"," "
"2022","Wales","All","Scotland","Female","All","All","5","0"," "
"2023","Wales","All","Scotland","Female","All","All","5","0"," "
"2019","England","All","Wales","Female","All","All","290","55","0.192"
"2020","England","All","Wales","Female","All","All","295","60","0.21"
