"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2022","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","210"
"2023","Main scheme Clearing","All","Northern Ireland","Female","All","Not main scheme application","210"
"2019","Extra","All","England","Female","All","Not main scheme application","245"
"2020","Extra","All","England","Female","All","Not main scheme application","300"
"2021","Extra","All","England","Female","All","Not main scheme application","350"
"2022","Extra","All","England","Female","All","Not main scheme application","370"
"2023","Extra","All","England","Female","All","Not main scheme application","285"
"2019","Direct Clearing","All","England","Female","All","Not main scheme application","665"
"2020","Direct Clearing","All","England","Female","All","Not main scheme application","1130"
"2021","Direct Clearing","All","England","Female","All","Not main scheme application","485"
"2022","Direct Clearing","All","England","Female","All","Not main scheme application","630"
"2023","Direct Clearing","All","England","Female","All","Not main scheme application","895"
"2019","RPA","All","England","Female","All","Not main scheme application","835"
"2020","RPA","All","England","Female","All","Not main scheme application","870"
"2021","RPA","All","England","Female","All","Not main scheme application","670"
"2022","RPA","All","England","Female","All","Not main scheme application","740"
"2023","RPA","All","England","Female","All","Not main scheme application","925"
"2019","Adjustment","All","England","Female","All","Not main scheme application","10"
"2021","Adjustment","All","England","Female","All","Not main scheme application","10"
"2019","Main scheme Clearing","All","England","Female","All","Not main scheme application","1520"
"2020","Main scheme Clearing","All","England","Female","All","Not main scheme application","2010"
"2021","Main scheme Clearing","All","England","Female","All","Not main scheme application","1915"
"2022","Main scheme Clearing","All","England","Female","All","Not main scheme application","1830"
"2023","Main scheme Clearing","All","England","Female","All","Not main scheme application","1845"
"2019","Extra","All","Scotland","Female","All","Not main scheme application","25"
"2020","Extra","All","Scotland","Female","All","Not main scheme application","25"
"2021","Extra","All","Scotland","Female","All","Not main scheme application","35"
"2022","Extra","All","Scotland","Female","All","Not main scheme application","55"
"2023","Extra","All","Scotland","Female","All","Not main scheme application","30"
"2019","Direct Clearing","All","Scotland","Female","All","Not main scheme application","40"
"2020","Direct Clearing","All","Scotland","Female","All","Not main scheme application","90"
"2021","Direct Clearing","All","Scotland","Female","All","Not main scheme application","20"
"2022","Direct Clearing","All","Scotland","Female","All","Not main scheme application","120"
"2023","Direct Clearing","All","Scotland","Female","All","Not main scheme application","135"
"2019","RPA","All","Scotland","Female","All","Not main scheme application","60"
"2020","RPA","All","Scotland","Female","All","Not main scheme application","50"
"2021","RPA","All","Scotland","Female","All","Not main scheme application","20"
"2022","RPA","All","Scotland","Female","All","Not main scheme application","80"
"2023","RPA","All","Scotland","Female","All","Not main scheme application","140"
"2019","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","150"
"2020","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","180"
"2021","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","70"
"2022","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","135"
"2023","Main scheme Clearing","All","Scotland","Female","All","Not main scheme application","130"
"2019","Extra","All","Wales","Female","All","Not main scheme application","25"
"2020","Extra","All","Wales","Female","All","Not main scheme application","20"
"2021","Extra","All","Wales","Female","All","Not main scheme application","35"
"2022","Extra","All","Wales","Female","All","Not main scheme application","20"
"2023","Extra","All","Wales","Female","All","Not main scheme application","20"
"2019","Direct Clearing","All","Wales","Female","All","Not main scheme application","35"
"2020","Direct Clearing","All","Wales","Female","All","Not main scheme application","55"
"2021","Direct Clearing","All","Wales","Female","All","Not main scheme application","35"
"2022","Direct Clearing","All","Wales","Female","All","Not main scheme application","20"
"2023","Direct Clearing","All","Wales","Female","All","Not main scheme application","35"
"2019","RPA","All","Wales","Female","All","Not main scheme application","10"
"2020","RPA","All","Wales","Female","All","Not main scheme application","5"
"2021","RPA","All","Wales","Female","All","Not main scheme application","5"
"2022","RPA","All","Wales","Female","All","Not main scheme application","20"
"2023","RPA","All","Wales","Female","All","Not main scheme application","35"
"2019","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","90"
"2020","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","125"
"2021","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","120"
"2022","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","95"
"2023","Main scheme Clearing","All","Wales","Female","All","Not main scheme application","50"
"2022","Extra","All","Not EU","Female","All","Not main scheme application","5"
"2023","Extra","All","Not EU","Female","All","Not main scheme application","5"
"2019","Direct Clearing","All","Not EU","Female","All","Not main scheme application","10"
"2020","Direct Clearing","All","Not EU","Female","All","Not main scheme application","5"
"2021","Direct Clearing","All","Not EU","Female","All","Not main scheme application","5"
"2022","Direct Clearing","All","Not EU","Female","All","Not main scheme application","5"
"2023","Direct Clearing","All","Not EU","Female","All","Not main scheme application","10"
"2019","RPA","All","Not EU","Female","All","Not main scheme application","30"
"2020","RPA","All","Not EU","Female","All","Not main scheme application","65"
"2021","RPA","All","Not EU","Female","All","Not main scheme application","30"
"2022","RPA","All","Not EU","Female","All","Not main scheme application","40"
"2023","RPA","All","Not EU","Female","All","Not main scheme application","70"
"2019","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","10"
"2020","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","20"
"2021","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","15"
"2022","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","10"
"2023","Main scheme Clearing","All","Not EU","Female","All","Not main scheme application","20"
"2019","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","5"
"2020","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","5"
"2021","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","10"
"2022","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","10"
"2023","Extra","All","EU (excluding UK)","Female","All","Not main scheme application","10"
"2019","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","5"
"2020","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","15"
"2021","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","5"
"2023","Direct Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","10"
"2020","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","5"
"2021","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","5"
"2023","RPA","All","EU (excluding UK)","Female","All","Not main scheme application","5"
"2019","Main scheme Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","15"
"2020","Main scheme Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","30"
"2021","Main scheme Clearing","All","EU (excluding UK)","Female","All","Not main scheme application","25"
