"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2022","Female","All","Scotland","Main scheme applicant","Not main scheme application","345","190","0.547","0"
"2023","Female","All","Scotland","Main scheme applicant","Not main scheme application","250","160","0.632","0"
"2019","Male","All","Scotland","Main scheme applicant","Not main scheme application","25","10","0.458","0"
"2020","Male","All","Scotland","Main scheme applicant","Not main scheme application","35","20","0.5760000000000001","0"
"2021","Male","All","Scotland","Main scheme applicant","Not main scheme application","40","20","0.463","0"
"2022","Male","All","Scotland","Main scheme applicant","Not main scheme application","30","15","0.467","0"
"2023","Male","All","Scotland","Main scheme applicant","Not main scheme application","20","15","0.789","0"
"2019","Female","All","Wales","Main scheme applicant","Not main scheme application","165","115","0.6950000000000001","0"
"2020","Female","All","Wales","Main scheme applicant","Not main scheme application","200","145","0.742","0"
"2021","Female","All","Wales","Main scheme applicant","Not main scheme application","220","155","0.707","0"
"2022","Female","All","Wales","Main scheme applicant","Not main scheme application","175","115","0.669","0"
"2023","Female","All","Wales","Main scheme applicant","Not main scheme application","100","70","0.6970000000000001","0"
"2019","Male","All","Wales","Main scheme applicant","Not main scheme application","15","10","0.714","0"
"2020","Male","All","Wales","Main scheme applicant","Not main scheme application","15","5"," ","0"
"2021","Male","All","Wales","Main scheme applicant","Not main scheme application","20","15","0.65","0"
"2022","Male","All","Wales","Main scheme applicant","Not main scheme application","25","20","0.783","0"
"2023","Male","All","Wales","Main scheme applicant","Not main scheme application","10","10"," ","0"
"2019","Female","All","Not EU","Main scheme applicant","Not main scheme application","40","10","0.256","0"
"2020","Female","All","Not EU","Main scheme applicant","Not main scheme application","65","20","0.313","0"
"2021","Female","All","Not EU","Main scheme applicant","Not main scheme application","85","15","0.17200000000000001","0"
"2022","Female","All","Not EU","Main scheme applicant","Not main scheme application","150","15","0.107","0"
"2023","Female","All","Not EU","Main scheme applicant","Not main scheme application","130","20","0.162","0"
"2019","Male","All","Not EU","Main scheme applicant","Not main scheme application","10","0"," ","0"
"2020","Male","All","Not EU","Main scheme applicant","Not main scheme application","15","5"," ","0"
"2021","Male","All","Not EU","Main scheme applicant","Not main scheme application","25","5"," ","0"
"2022","Male","All","Not EU","Main scheme applicant","Not main scheme application","50","5"," ","0"
"2023","Male","All","Not EU","Main scheme applicant","Not main scheme application","40","10","0.23800000000000002","0"
"2019","Female","All","EU (excluding UK)","Main scheme applicant","Not main scheme application","55","20","0.396","0"
"2020","Female","All","EU (excluding UK)","Main scheme applicant","Not main scheme application","65","35","0.5","0"
"2021","Female","All","EU (excluding UK)","Main scheme applicant","Not main scheme application","75","35","0.453","0"
"2022","Female","All","EU (excluding UK)","Main scheme applicant","Not main scheme application","75","45","0.5660000000000001","0"
"2023","Female","All","EU (excluding UK)","Main scheme applicant","Not main scheme application","65","30","0.455","0"
"2019","Male","All","EU (excluding UK)","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2020","Male","All","EU (excluding UK)","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2021","Male","All","EU (excluding UK)","Main scheme applicant","Not main scheme application","10","5"," ","0"
"2022","Male","All","EU (excluding UK)","Main scheme applicant","Not main scheme application","5","5"," ","0"
"2023","Male","All","EU (excluding UK)","Main scheme applicant","Not main scheme application","5","0"," ","0"
"2019","Female","All","Northern Ireland","Main scheme applicant","Main scheme application","2195","845","0.386","0"
"2020","Female","All","Northern Ireland","Main scheme applicant","Main scheme application","2095","1020","0.488","0"
"2021","Female","All","Northern Ireland","Main scheme applicant","Main scheme application","2550","945","0.371","0"
"2022","Female","All","Northern Ireland","Main scheme applicant","Main scheme application","2250","770","0.342","0"
"2023","Female","All","Northern Ireland","Main scheme applicant","Main scheme application","1800","615","0.341","0"
"2019","Male","All","Northern Ireland","Main scheme applicant","Main scheme application","195","60","0.313","0"
"2020","Male","All","Northern Ireland","Main scheme applicant","Main scheme application","190","65","0.35100000000000003","0"
"2021","Male","All","Northern Ireland","Main scheme applicant","Main scheme application","240","80","0.336","0"
"2022","Male","All","Northern Ireland","Main scheme applicant","Main scheme application","205","45","0.228","0"
"2023","Male","All","Northern Ireland","Main scheme applicant","Main scheme application","170","55","0.314","0"
"2019","Female","All","England","Main scheme applicant","Main scheme application","25515","13995","0.549","0"
"2020","Female","All","England","Main scheme applicant","Main scheme application","30255","17685","0.584","0"
"2021","Female","All","England","Main scheme applicant","Main scheme application","36015","18975","0.527","0"
"2022","Female","All","England","Main scheme applicant","Main scheme application","32700","16305","0.499","0"
"2023","Female","All","England","Main scheme applicant","Main scheme application","27215","13525","0.497","0"
"2019","Male","All","England","Main scheme applicant","Main scheme application","3135","1545","0.493","0"
"2020","Male","All","England","Main scheme applicant","Main scheme application","4015","2090","0.521","0"
"2021","Male","All","England","Main scheme applicant","Main scheme application","4750","2080","0.438","0"
"2022","Male","All","England","Main scheme applicant","Main scheme application","4670","2025","0.433","0"
"2023","Male","All","England","Main scheme applicant","Main scheme application","4305","1950","0.453","0"
"2019","Female","All","Scotland","Main scheme applicant","Main scheme application","4990","2815","0.5650000000000001","0"
"2020","Female","All","Scotland","Main scheme applicant","Main scheme application","5490","3295","0.6","0"
"2021","Female","All","Scotland","Main scheme applicant","Main scheme application","6195","3550","0.5730000000000001","0"
"2022","Female","All","Scotland","Main scheme applicant","Main scheme application","5280","3070","0.582","0"
"2023","Female","All","Scotland","Main scheme applicant","Main scheme application","4380","2640","0.603","0"
"2019","Male","All","Scotland","Main scheme applicant","Main scheme application","525","275","0.526","0"
"2020","Male","All","Scotland","Main scheme applicant","Main scheme application","615","340","0.554","0"
"2021","Male","All","Scotland","Main scheme applicant","Main scheme application","675","340","0.501","0"
"2022","Male","All","Scotland","Main scheme applicant","Main scheme application","545","325","0.593","0"
"2023","Male","All","Scotland","Main scheme applicant","Main scheme application","485","260","0.539","0"
"2019","Female","All","Wales","Main scheme applicant","Main scheme application","2285","1320","0.577","0"
"2020","Female","All","Wales","Main scheme applicant","Main scheme application","2355","1400","0.596","0"
"2021","Female","All","Wales","Main scheme applicant","Main scheme application","2605","1450","0.557","0"
"2022","Female","All","Wales","Main scheme applicant","Main scheme application","2035","1065","0.524","0"
"2023","Female","All","Wales","Main scheme applicant","Main scheme application","1455","805","0.552","0"
"2019","Male","All","Wales","Main scheme applicant","Main scheme application","200","110","0.537","0"
"2020","Male","All","Wales","Main scheme applicant","Main scheme application","245","125","0.504","0"
"2021","Male","All","Wales","Main scheme applicant","Main scheme application","245","130","0.53","0"
"2022","Male","All","Wales","Main scheme applicant","Main scheme application","220","85","0.377","0"
"2023","Male","All","Wales","Main scheme applicant","Main scheme application","190","100","0.518","0"
"2019","Female","All","Not EU","Main scheme applicant","Main scheme application","705","130","0.187","0"
"2020","Female","All","Not EU","Main scheme applicant","Main scheme application","1005","195","0.194","0"
"2021","Female","All","Not EU","Main scheme applicant","Main scheme application","1705","245","0.14400000000000002","0"
"2022","Female","All","Not EU","Main scheme applicant","Main scheme application","2570","400","0.155","0"
"2023","Female","All","Not EU","Main scheme applicant","Main scheme application","2445","410","0.168","0"
"2019","Male","All","Not EU","Main scheme applicant","Main scheme application","195","30","0.155","0"
"2020","Male","All","Not EU","Main scheme applicant","Main scheme application","280","50","0.178","0"
"2021","Male","All","Not EU","Main scheme applicant","Main scheme application","495","60","0.11900000000000001","0"
"2022","Male","All","Not EU","Main scheme applicant","Main scheme application","840","105","0.124","0"
