"Year","Gender","Age group","Domicile","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2023","Male","18","England","Main scheme applicant","All","5","0"," ","0"
"2019","Female","21 - 24","England","Main scheme applicant","All","50","25","0.47100000000000003","0"
"2020","Female","21 - 24","England","Main scheme applicant","All","35","15","0.389","0"
"2021","Female","21 - 24","England","Main scheme applicant","All","65","20","0.318","0"
"2022","Female","21 - 24","England","Main scheme applicant","All","100","50","0.515","0"
"2023","Female","21 - 24","England","Main scheme applicant","All","95","40","0.41100000000000003","0"
"2019","Male","21 - 24","England","Main scheme applicant","All","20","5"," ","0"
"2020","Male","21 - 24","England","Main scheme applicant","All","15","5"," ","0"
"2021","Male","21 - 24","England","Main scheme applicant","All","20","5"," ","0"
"2022","Male","21 - 24","England","Main scheme applicant","All","45","15","0.318","0"
"2023","Male","21 - 24","England","Main scheme applicant","All","35","20","0.541","0"
"2019","Female","25 - 29","England","Main scheme applicant","All","20","5"," ","0"
"2020","Female","25 - 29","England","Main scheme applicant","All","25","15","0.56","0"
"2021","Female","25 - 29","England","Main scheme applicant","All","40","15","0.385","0"
"2022","Female","25 - 29","England","Main scheme applicant","All","25","5"," ","0"
"2023","Female","25 - 29","England","Main scheme applicant","All","15","10","0.588","0"
"2019","Male","25 - 29","England","Main scheme applicant","All","10","5"," ","0"
"2020","Male","25 - 29","England","Main scheme applicant","All","10","5"," ","0"
"2021","Male","25 - 29","England","Main scheme applicant","All","15","5"," ","0"
"2022","Male","25 - 29","England","Main scheme applicant","All","10","5"," ","0"
"2023","Male","25 - 29","England","Main scheme applicant","All","10","0"," ","0"
"2019","Female","30 - 34","England","Main scheme applicant","All","10","5"," ","0"
"2020","Female","30 - 34","England","Main scheme applicant","All","10","5"," ","0"
"2021","Female","30 - 34","England","Main scheme applicant","All","15","0"," ","0"
"2022","Female","30 - 34","England","Main scheme applicant","All","10","5"," ","0"
"2023","Female","30 - 34","England","Main scheme applicant","All","5","5"," ","0"
"2019","Male","30 - 34","England","Main scheme applicant","All","5","5"," ","0"
"2020","Male","30 - 34","England","Main scheme applicant","All","10","10"," ","0"
"2021","Male","30 - 34","England","Main scheme applicant","All","5","0"," ","0"
"2022","Male","30 - 34","England","Main scheme applicant","All","5","5"," ","0"
"2023","Male","30 - 34","England","Main scheme applicant","All","5","5"," ","0"
"2019","Female","35 and over","England","Main scheme applicant","All","20","5"," ","0"
"2020","Female","35 and over","England","Main scheme applicant","All","15","5"," ","0"
"2021","Female","35 and over","England","Main scheme applicant","All","15","10","0.706","0"
"2022","Female","35 and over","England","Main scheme applicant","All","10","5"," ","0"
"2023","Female","35 and over","England","Main scheme applicant","All","5","5"," ","0"
"2019","Male","35 and over","England","Main scheme applicant","All","5","0"," ","0"
"2020","Male","35 and over","England","Main scheme applicant","All","5","0"," ","0"
"2021","Male","35 and over","England","Main scheme applicant","All","5","5"," ","0"
"2022","Male","35 and over","England","Main scheme applicant","All","5","0"," ","0"
"2023","Male","35 and over","England","Main scheme applicant","All","5","0"," ","0"
"2019","Female","18","Scotland","Main scheme applicant","All","10","0"," ","0"
"2020","Female","18","Scotland","Main scheme applicant","All","20","0"," ","0"
"2021","Female","18","Scotland","Main scheme applicant","All","20","0"," ","0"
"2022","Female","18","Scotland","Main scheme applicant","All","20","0"," ","0"
"2023","Female","18","Scotland","Main scheme applicant","All","20","0"," ","0"
"2019","Male","18","Scotland","Main scheme applicant","All","5","0"," ","0"
"2020","Male","18","Scotland","Main scheme applicant","All","5","0"," ","0"
"2021","Male","18","Scotland","Main scheme applicant","All","5","0"," ","0"
"2022","Male","18","Scotland","Main scheme applicant","All","5","0"," ","0"
"2023","Male","18","Scotland","Main scheme applicant","All","5","0"," ","0"
"2019","Female","19","Scotland","Main scheme applicant","All","5","0"," ","0"
"2021","Female","19","Scotland","Main scheme applicant","All","5","0"," ","0"
"2022","Female","19","Scotland","Main scheme applicant","All","10","0"," ","0"
"2023","Female","19","Scotland","Main scheme applicant","All","5","0"," ","0"
"2019","Female","20","Scotland","Main scheme applicant","All","5","0"," ","0"
"2020","Female","20","Scotland","Main scheme applicant","All","5","0"," ","0"
"2021","Female","20","Scotland","Main scheme applicant","All","15","0"," ","0"
"2022","Female","20","Scotland","Main scheme applicant","All","5","0"," ","0"
"2023","Female","20","Scotland","Main scheme applicant","All","5","0"," ","0"
"2021","Male","20","Scotland","Main scheme applicant","All","5","0"," ","0"
"2022","Male","20","Scotland","Main scheme applicant","All","5","0"," ","0"
"2023","Male","20","Scotland","Main scheme applicant","All","5","0"," ","0"
"2019","Female","21 - 24","Scotland","Main scheme applicant","All","1145","645","0.5660000000000001","0"
"2020","Female","21 - 24","Scotland","Main scheme applicant","All","1270","705","0.556","0"
"2021","Female","21 - 24","Scotland","Main scheme applicant","All","1580","705","0.446","0"
"2022","Female","21 - 24","Scotland","Main scheme applicant","All","1125","640","0.5680000000000001","0"
"2023","Female","21 - 24","Scotland","Main scheme applicant","All","965","585","0.607","0"
"2019","Male","21 - 24","Scotland","Main scheme applicant","All","430","185","0.429","0"
"2020","Male","21 - 24","Scotland","Main scheme applicant","All","410","185","0.451","0"
"2021","Male","21 - 24","Scotland","Main scheme applicant","All","535","205","0.381","0"
"2022","Male","21 - 24","Scotland","Main scheme applicant","All","405","165","0.403","0"
"2023","Male","21 - 24","Scotland","Main scheme applicant","All","325","165","0.508","0"
"2019","Female","25 - 29","Scotland","Main scheme applicant","All","950","535","0.5650000000000001","0"
"2020","Female","25 - 29","Scotland","Main scheme applicant","All","895","495","0.555","0"
"2021","Female","25 - 29","Scotland","Main scheme applicant","All","1145","550","0.47900000000000004","0"
"2022","Female","25 - 29","Scotland","Main scheme applicant","All","770","445","0.577","0"
"2023","Female","25 - 29","Scotland","Main scheme applicant","All","550","315","0.5720000000000001","0"
"2019","Male","25 - 29","Scotland","Main scheme applicant","All","375","175","0.459","0"
"2020","Male","25 - 29","Scotland","Main scheme applicant","All","430","205","0.483","0"
"2021","Male","25 - 29","Scotland","Main scheme applicant","All","505","200","0.393","0"
"2022","Male","25 - 29","Scotland","Main scheme applicant","All","360","175","0.486","0"
"2023","Male","25 - 29","Scotland","Main scheme applicant","All","290","155","0.541","0"
"2019","Female","30 - 34","Scotland","Main scheme applicant","All","410","190","0.465","0"
"2020","Female","30 - 34","Scotland","Main scheme applicant","All","435","245","0.561","0"
"2021","Female","30 - 34","Scotland","Main scheme applicant","All","485","195","0.405","0"
"2022","Female","30 - 34","Scotland","Main scheme applicant","All","310","175","0.5650000000000001","0"
"2023","Female","30 - 34","Scotland","Main scheme applicant","All","255","150","0.591","0"
"2019","Male","30 - 34","Scotland","Main scheme applicant","All","195","95","0.487","0"
"2020","Male","30 - 34","Scotland","Main scheme applicant","All","195","90","0.447","0"
"2021","Male","30 - 34","Scotland","Main scheme applicant","All","235","100","0.41500000000000004","0"
"2022","Male","30 - 34","Scotland","Main scheme applicant","All","200","100","0.505","0"
"2023","Male","30 - 34","Scotland","Main scheme applicant","All","130","60","0.454","0"
"2019","Female","35 and over","Scotland","Main scheme applicant","All","760","345","0.455","0"
"2020","Female","35 and over","Scotland","Main scheme applicant","All","835","400","0.47800000000000004","0"
"2021","Female","35 and over","Scotland","Main scheme applicant","All","875","345","0.393","0"
"2022","Female","35 and over","Scotland","Main scheme applicant","All","595","315","0.524","0"
"2023","Female","35 and over","Scotland","Main scheme applicant","All","515","285","0.558","0"
"2019","Male","35 and over","Scotland","Main scheme applicant","All","325","150","0.458","0"
"2020","Male","35 and over","Scotland","Main scheme applicant","All","310","140","0.455","0"
"2021","Male","35 and over","Scotland","Main scheme applicant","All","350","125","0.354","0"
"2022","Male","35 and over","Scotland","Main scheme applicant","All","245","105","0.439","0"
"2023","Male","35 and over","Scotland","Main scheme applicant","All","180","85","0.47800000000000004","0"
"2020","Female","18","Wales","Main scheme applicant","All","5","0"," ","0"
"2022","Female","18","Wales","Main scheme applicant","All","15","0"," ","0"
"2022","Male","18","Wales","Main scheme applicant","All","5","0"," ","0"
"2023","Male","18","Wales","Main scheme applicant","All","5","0"," ","0"
"2023","Male","20","Wales","Main scheme applicant","All","5","0"," ","0"
"2020","Female","21 - 24","Wales","Main scheme applicant","All","5","0"," ","0"
"2022","Female","21 - 24","Wales","Main scheme applicant","All","485","365","0.749","0"
"2023","Female","21 - 24","Wales","Main scheme applicant","All","445","315","0.712","0"
"2022","Male","21 - 24","Wales","Main scheme applicant","All","160","110","0.681","0"
"2023","Male","21 - 24","Wales","Main scheme applicant","All","160","120","0.747","0"
"2022","Female","25 - 29","Wales","Main scheme applicant","All","160","105","0.654","0"
"2023","Female","25 - 29","Wales","Main scheme applicant","All","145","105","0.741","0"
"2020","Male","25 - 29","Wales","Main scheme applicant","All","5","0"," ","0"
"2022","Male","25 - 29","Wales","Main scheme applicant","All","70","50","0.722","0"
"2023","Male","25 - 29","Wales","Main scheme applicant","All","75","55","0.707","0"
"2022","Female","30 - 34","Wales","Main scheme applicant","All","60","50","0.8","0"
"2023","Female","30 - 34","Wales","Main scheme applicant","All","55","35","0.649","0"
"2022","Male","30 - 34","Wales","Main scheme applicant","All","35","25","0.727","0"
"2023","Male","30 - 34","Wales","Main scheme applicant","All","20","15","0.81","0"
