"Year","Provider country","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2010","Scotland","35 and over","EU (excluding UK)","Male","All","Main scheme application","30","5"," "
"2011","Scotland","35 and over","EU (excluding UK)","Male","All","Main scheme application","35","10"," "
"2012","Scotland","35 and over","EU (excluding UK)","Male","All","Main scheme application","40","5"," "
"2013","Scotland","35 and over","EU (excluding UK)","Male","All","Main scheme application","55","10","0.218"
"2014","Scotland","35 and over","EU (excluding UK)","Male","All","Main scheme application","30","5"," "
"2015","Scotland","35 and over","EU (excluding UK)","Male","All","Main scheme application","35","5"," "
"2016","Scotland","35 and over","EU (excluding UK)","Male","All","Main scheme application","40","5"," "
"2017","Scotland","35 and over","EU (excluding UK)","Male","All","Main scheme application","40","5"," "
"2018","Scotland","35 and over","EU (excluding UK)","Male","All","Main scheme application","40","10","0.25"
"2019","Scotland","35 and over","EU (excluding UK)","Male","All","Main scheme application","35","5"," "
"2020","Scotland","35 and over","EU (excluding UK)","Male","All","Main scheme application","30","10"," "
"2021","Scotland","35 and over","EU (excluding UK)","Male","All","Main scheme application","20","0"," "
"2022","Scotland","35 and over","EU (excluding UK)","Male","All","Main scheme application","10","0"," "
"2023","Scotland","35 and over","EU (excluding UK)","Male","All","Main scheme application","15","0"," "
"2006","Wales","35 and over","EU (excluding UK)","Male","All","Main scheme application","15","5"," "
"2007","Wales","35 and over","EU (excluding UK)","Male","All","Main scheme application","15","0"," "
"2008","Wales","35 and over","EU (excluding UK)","Male","All","Main scheme application","15","5"," "
"2009","Wales","35 and over","EU (excluding UK)","Male","All","Main scheme application","15","10"," "
"2010","Wales","35 and over","EU (excluding UK)","Male","All","Main scheme application","25","5"," "
"2011","Wales","35 and over","EU (excluding UK)","Male","All","Main scheme application","20","0"," "
"2012","Wales","35 and over","EU (excluding UK)","Male","All","Main scheme application","25","5"," "
"2013","Wales","35 and over","EU (excluding UK)","Male","All","Main scheme application","25","5"," "
"2014","Wales","35 and over","EU (excluding UK)","Male","All","Main scheme application","15","0"," "
"2015","Wales","35 and over","EU (excluding UK)","Male","All","Main scheme application","15","5"," "
"2016","Wales","35 and over","EU (excluding UK)","Male","All","Main scheme application","15","0"," "
"2017","Wales","35 and over","EU (excluding UK)","Male","All","Main scheme application","10","0"," "
"2018","Wales","35 and over","EU (excluding UK)","Male","All","Main scheme application","10","5"," "
"2019","Wales","35 and over","EU (excluding UK)","Male","All","Main scheme application","5","0"," "
"2020","Wales","35 and over","EU (excluding UK)","Male","All","Main scheme application","10","0"," "
"2021","Wales","35 and over","EU (excluding UK)","Male","All","Main scheme application","5","0"," "
"2022","Wales","35 and over","EU (excluding UK)","Male","All","Main scheme application","5","0"," "
"2023","Wales","35 and over","EU (excluding UK)","Male","All","Main scheme application","5","0"," "
"2007","All","17 and under","Northern Ireland","Female","All","Not main scheme application","5","5"," "
"2009","All","17 and under","Northern Ireland","Female","All","Not main scheme application","5","5"," "
"2013","All","17 and under","Northern Ireland","Female","All","Not main scheme application","5","0"," "
