"Year","Provider country","Age group","Domicile","Gender","Main scheme applications","Main scheme offers","Main scheme offer rate"
"2021","Northern Ireland","25 - 29","Northern Ireland","All","640","175","0.277"
"2022","Northern Ireland","25 - 29","Northern Ireland","All","420","130","0.305"
"2023","Northern Ireland","25 - 29","Northern Ireland","All","355","155","0.439"
"2019","Scotland","25 - 29","Northern Ireland","All","35","10","0.28600000000000003"
"2020","Scotland","25 - 29","Northern Ireland","All","15","10","0.667"
"2021","Scotland","25 - 29","Northern Ireland","All","20","5"," "
"2022","Scotland","25 - 29","Northern Ireland","All","10","5"," "
"2023","Scotland","25 - 29","Northern Ireland","All","10","5"," "
"2021","Wales","25 - 29","Northern Ireland","All","5","5"," "
"2022","Wales","25 - 29","Northern Ireland","All","5","0"," "
"2019","England","30 - 34","Northern Ireland","All","10","5"," "
"2020","England","30 - 34","Northern Ireland","All","15","5"," "
"2021","England","30 - 34","Northern Ireland","All","15","5"," "
"2022","England","30 - 34","Northern Ireland","All","15","0"," "
"2023","England","30 - 34","Northern Ireland","All","15","0"," "
"2019","Northern Ireland","30 - 34","Northern Ireland","All","400","140","0.34700000000000003"
"2020","Northern Ireland","30 - 34","Northern Ireland","All","305","130","0.423"
"2021","Northern Ireland","30 - 34","Northern Ireland","All","405","145","0.353"
"2022","Northern Ireland","30 - 34","Northern Ireland","All","375","130","0.352"
"2023","Northern Ireland","30 - 34","Northern Ireland","All","265","90","0.343"
"2019","Scotland","30 - 34","Northern Ireland","All","5","0"," "
"2020","Scotland","30 - 34","Northern Ireland","All","10","5"," "
"2021","Scotland","30 - 34","Northern Ireland","All","5","0"," "
"2022","Scotland","30 - 34","Northern Ireland","All","10","5"," "
"2023","Scotland","30 - 34","Northern Ireland","All","5","0"," "
"2022","Wales","30 - 34","Northern Ireland","All","5","0"," "
"2019","England","35 and over","Northern Ireland","All","20","5"," "
"2020","England","35 and over","Northern Ireland","All","25","5"," "
"2021","England","35 and over","Northern Ireland","All","15","0"," "
"2022","England","35 and over","Northern Ireland","All","35","10","0.28600000000000003"
"2023","England","35 and over","Northern Ireland","All","20","10"," "
"2019","Northern Ireland","35 and over","Northern Ireland","All","430","145","0.342"
"2020","Northern Ireland","35 and over","Northern Ireland","All","340","160","0.47100000000000003"
"2021","Northern Ireland","35 and over","Northern Ireland","All","440","115","0.266"
"2022","Northern Ireland","35 and over","Northern Ireland","All","460","170","0.367"
"2023","Northern Ireland","35 and over","Northern Ireland","All","330","125","0.385"
"2019","Scotland","35 and over","Northern Ireland","All","5","0"," "
"2020","Scotland","35 and over","Northern Ireland","All","5","0"," "
"2021","Scotland","35 and over","Northern Ireland","All","5","0"," "
"2022","Scotland","35 and over","Northern Ireland","All","10","0"," "
"2023","Scotland","35 and over","Northern Ireland","All","5","5"," "
"2021","Wales","35 and over","Northern Ireland","All","5","5"," "
"2022","Wales","35 and over","Northern Ireland","All","5","0"," "
"2019","England","17 and under","England","All","40","15","0.35000000000000003"
"2020","England","17 and under","England","All","35","15","0.4"
"2021","England","17 and under","England","All","55","10"," "
"2022","England","17 and under","England","All","80","15","0.213"
"2023","England","17 and under","England","All","100","20","0.19"
"2023","Scotland","17 and under","England","All","5","0"," "
"2023","Wales","17 and under","England","All","5","0"," "
"2019","England","18","England","All","24725","12065","0.488"
"2020","England","18","England","All","26825","13915","0.519"
"2021","England","18","England","All","34570","17905","0.518"
"2022","England","18","England","All","35425","16785","0.47400000000000003"
"2023","England","18","England","All","28375","14865","0.524"
"2019","Northern Ireland","18","England","All","20","0"," "
"2020","Northern Ireland","18","England","All","15","0"," "
"2021","Northern Ireland","18","England","All","30","0"," "
"2022","Northern Ireland","18","England","All","35","0"," "
"2023","Northern Ireland","18","England","All","20","5"," "
"2019","Scotland","18","England","All","210","80","0.381"
"2020","Scotland","18","England","All","210","75","0.357"
"2021","Scotland","18","England","All","350","115","0.326"
"2022","Scotland","18","England","All","455","100","0.222"
"2023","Scotland","18","England","All","270","100","0.363"
"2019","Wales","18","England","All","610","180","0.295"
"2020","Wales","18","England","All","630","240","0.381"
"2021","Wales","18","England","All","985","360","0.364"
"2022","Wales","18","England","All","990","330","0.332"
"2023","Wales","18","England","All","735","360","0.488"
"2019","England","19","England","All","11525","4805","0.417"
"2020","England","19","England","All","11190","5025","0.449"
"2021","England","19","England","All","13155","5720","0.435"
"2022","England","19","England","All","13235","4985","0.377"
"2023","England","19","England","All","10825","4565","0.422"
"2019","Northern Ireland","19","England","All","5","0"," "
"2020","Northern Ireland","19","England","All","5","0"," "
"2021","Northern Ireland","19","England","All","15","0"," "
"2022","Northern Ireland","19","England","All","15","0"," "
"2023","Northern Ireland","19","England","All","10","0"," "
"2019","Scotland","19","England","All","105","35","0.333"
"2020","Scotland","19","England","All","75","15","0.227"
"2021","Scotland","19","England","All","130","35","0.262"
"2022","Scotland","19","England","All","120","20","0.17500000000000002"
"2023","Scotland","19","England","All","95","30","0.295"
"2019","Wales","19","England","All","285","75","0.267"
"2020","Wales","19","England","All","235","80","0.34"
"2021","Wales","19","England","All","280","95","0.336"
"2022","Wales","19","England","All","310","95","0.306"
"2023","Wales","19","England","All","240","90","0.367"
"2019","England","20","England","All","6275","2535","0.404"
"2020","England","20","England","All","6830","2960","0.433"
"2021","England","20","England","All","7605","3160","0.41600000000000004"
"2022","England","20","England","All","7140","2595","0.363"
"2023","England","20","England","All","6680","2620","0.392"
"2020","Northern Ireland","20","England","All","5","0"," "
"2021","Northern Ireland","20","England","All","5","0"," "
"2022","Northern Ireland","20","England","All","5","0"," "
"2023","Northern Ireland","20","England","All","5","0"," "
"2019","Scotland","20","England","All","50","15","0.28"
"2020","Scotland","20","England","All","40","10","0.3"
"2021","Scotland","20","England","All","40","10","0.3"
"2022","Scotland","20","England","All","65","10"," "
"2023","Scotland","20","England","All","50","20","0.36"
"2019","Wales","20","England","All","115","25","0.23500000000000001"
"2020","Wales","20","England","All","125","30","0.256"
"2021","Wales","20","England","All","155","40","0.271"
"2022","Wales","20","England","All","100","30","0.3"
"2023","Wales","20","England","All","115","45","0.391"
"2019","England","21 - 24","England","All","12930","5045","0.39"
"2020","England","21 - 24","England","All","14170","6185","0.437"
"2021","England","21 - 24","England","All","17020","7325","0.43"
"2022","England","21 - 24","England","All","14655","5510","0.376"
"2023","England","21 - 24","England","All","11475","4410","0.384"
"2019","Northern Ireland","21 - 24","England","All","10","0"," "
"2020","Northern Ireland","21 - 24","England","All","10","0"," "
"2021","Northern Ireland","21 - 24","England","All","15","0"," "
"2022","Northern Ireland","21 - 24","England","All","10","0"," "
"2023","Northern Ireland","21 - 24","England","All","5","0"," "
"2019","Scotland","21 - 24","England","All","100","20","0.2"
"2020","Scotland","21 - 24","England","All","105","25","0.23800000000000002"
"2021","Scotland","21 - 24","England","All","135","25","0.193"
"2022","Scotland","21 - 24","England","All","130","35","0.262"
"2023","Scotland","21 - 24","England","All","70","20","0.28600000000000003"
"2019","Wales","21 - 24","England","All","275","75","0.276"
"2020","Wales","21 - 24","England","All","215","65","0.302"
"2021","Wales","21 - 24","England","All","285","90","0.312"
"2022","Wales","21 - 24","England","All","240","80","0.333"
"2023","Wales","21 - 24","England","All","205","65","0.327"
"2019","England","25 - 29","England","All","10035","4000","0.398"
"2020","England","25 - 29","England","All","11870","5355","0.451"
"2021","England","25 - 29","England","All","15360","6720","0.438"
"2022","England","25 - 29","England","All","11715","4750","0.405"
"2023","England","25 - 29","England","All","8810","3510","0.399"
"2019","Northern Ireland","25 - 29","England","All","5","0"," "
"2020","Northern Ireland","25 - 29","England","All","5","0"," "
"2021","Northern Ireland","25 - 29","England","All","10","0"," "
"2022","Northern Ireland","25 - 29","England","All","10","0"," "
"2023","Northern Ireland","25 - 29","England","All","5","0"," "
"2019","Scotland","25 - 29","England","All","55","15","0.273"
"2020","Scotland","25 - 29","England","All","55","10"," "
"2021","Scotland","25 - 29","England","All","85","20","0.23500000000000001"
"2022","Scotland","25 - 29","England","All","65","10","0.185"
"2023","Scotland","25 - 29","England","All","45","10","0.244"
"2019","Wales","25 - 29","England","All","180","55","0.306"
"2020","Wales","25 - 29","England","All","140","60","0.421"
"2021","Wales","25 - 29","England","All","155","45","0.303"
"2022","Wales","25 - 29","England","All","150","35","0.24"
"2023","Wales","25 - 29","England","All","120","35","0.28300000000000003"
"2019","England","30 - 34","England","All","7225","2925","0.405"
"2020","England","30 - 34","England","All","9415","4100","0.436"
"2021","England","30 - 34","England","All","11955","5075","0.425"
"2022","England","30 - 34","England","All","10580","4250","0.402"
"2023","England","30 - 34","England","All","8020","3085","0.385"
"2019","Northern Ireland","30 - 34","England","All","5","0"," "
"2020","Northern Ireland","30 - 34","England","All","5","0"," "
"2022","Northern Ireland","30 - 34","England","All","5","0"," "
"2023","Northern Ireland","30 - 34","England","All","10","0"," "
"2019","Scotland","30 - 34","England","All","30","5"," "
"2020","Scotland","30 - 34","England","All","20","5"," "
"2021","Scotland","30 - 34","England","All","30","5"," "
"2022","Scotland","30 - 34","England","All","40","5"," "
"2023","Scotland","30 - 34","England","All","30","10"," "
"2019","Wales","30 - 34","England","All","85","20","0.224"
"2020","Wales","30 - 34","England","All","90","20","0.244"
"2021","Wales","30 - 34","England","All","95","25","0.274"
"2022","Wales","30 - 34","England","All","75","15","0.187"
"2023","Wales","30 - 34","England","All","75","20","0.24"
"2019","England","35 and over","England","All","19395","6560","0.338"
"2020","England","35 and over","England","All","27715","10510","0.379"
"2021","England","35 and over","England","All","32445","11130","0.343"
"2022","England","35 and over","England","All","31520","10050","0.319"
"2023","England","35 and over","England","All","28735","9660","0.336"
"2019","Northern Ireland","35 and over","England","All","10","0"," "
"2021","Northern Ireland","35 and over","England","All","5","0"," "
"2022","Northern Ireland","35 and over","England","All","5","0"," "
"2023","Northern Ireland","35 and over","England","All","10","0"," "
"2019","Scotland","35 and over","England","All","95","15","0.137"
"2020","Scotland","35 and over","England","All","115","25","0.217"
"2021","Scotland","35 and over","England","All","85","10","0.14100000000000001"
"2022","Scotland","35 and over","England","All","90","15","0.156"
"2023","Scotland","35 and over","England","All","65","15","0.262"
"2019","Wales","35 and over","England","All","145","20","0.152"
"2020","Wales","35 and over","England","All","160","30","0.188"
"2021","Wales","35 and over","England","All","180","30","0.178"
"2022","Wales","35 and over","England","All","190","35","0.179"
"2023","Wales","35 and over","England","All","235","40","0.17400000000000002"
"2019","Scotland","17 and under","Scotland","All","140","60","0.429"
"2020","Scotland","17 and under","Scotland","All","165","60","0.364"
"2021","Scotland","17 and under","Scotland","All","225","65","0.28400000000000003"
"2022","Scotland","17 and under","Scotland","All","230","105","0.452"
"2023","Scotland","17 and under","Scotland","All","155","80","0.529"
"2019","England","18","Scotland","All","25","5"," "
"2020","England","18","Scotland","All","15","5"," "
"2021","England","18","Scotland","All","20","10"," "
"2022","England","18","Scotland","All","30","10","0.333"
"2023","England","18","Scotland","All","15","0"," "
