"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2021","All","All","All","Male","All","Main scheme application","640"
"2022","All","All","All","Male","All","Main scheme application","785"
"2023","All","All","All","Male","All","Main scheme application","685"
"2022","Direct Clearing","21 - 24","England","All","All","Not main scheme application","5"
"2023","Direct Clearing","21 - 24","England","All","All","Not main scheme application","5"
"2019","RPA","21 - 24","England","All","All","Not main scheme application","5"
"2020","RPA","21 - 24","England","All","All","Not main scheme application","5"
"2022","RPA","21 - 24","England","All","All","Not main scheme application","5"
"2023","RPA","21 - 24","England","All","All","Not main scheme application","5"
"2023","Main scheme Clearing","21 - 24","England","All","All","Not main scheme application","5"
"2022","Direct Clearing","25 - 29","England","All","All","Not main scheme application","5"
"2023","Direct Clearing","25 - 29","England","All","All","Not main scheme application","5"
"2019","RPA","25 - 29","England","All","All","Not main scheme application","5"
"2020","RPA","25 - 29","England","All","All","Not main scheme application","10"
"2021","RPA","25 - 29","England","All","All","Not main scheme application","5"
"2023","RPA","25 - 29","England","All","All","Not main scheme application","10"
"2020","RPA","30 - 34","England","All","All","Not main scheme application","5"
"2021","RPA","30 - 34","England","All","All","Not main scheme application","5"
"2023","Direct Clearing","35 and over","England","All","All","Not main scheme application","5"
"2019","RPA","35 and over","England","All","All","Not main scheme application","5"
"2020","RPA","35 and over","England","All","All","Not main scheme application","10"
"2021","RPA","35 and over","England","All","All","Not main scheme application","5"
"2022","RPA","35 and over","England","All","All","Not main scheme application","5"
"2023","RPA","35 and over","England","All","All","Not main scheme application","5"
"2019","Extra","21 - 24","Scotland","All","All","Not main scheme application","10"
"2020","Extra","21 - 24","Scotland","All","All","Not main scheme application","5"
"2021","Extra","21 - 24","Scotland","All","All","Not main scheme application","5"
"2022","Extra","21 - 24","Scotland","All","All","Not main scheme application","20"
"2023","Extra","21 - 24","Scotland","All","All","Not main scheme application","15"
"2019","Direct Clearing","21 - 24","Scotland","All","All","Not main scheme application","15"
"2020","Direct Clearing","21 - 24","Scotland","All","All","Not main scheme application","25"
"2021","Direct Clearing","21 - 24","Scotland","All","All","Not main scheme application","15"
"2022","Direct Clearing","21 - 24","Scotland","All","All","Not main scheme application","15"
"2023","Direct Clearing","21 - 24","Scotland","All","All","Not main scheme application","15"
"2021","RPA","21 - 24","Scotland","All","All","Not main scheme application","5"
"2022","RPA","21 - 24","Scotland","All","All","Not main scheme application","5"
"2023","RPA","21 - 24","Scotland","All","All","Not main scheme application","5"
"2019","Main scheme Clearing","21 - 24","Scotland","All","All","Not main scheme application","20"
"2020","Main scheme Clearing","21 - 24","Scotland","All","All","Not main scheme application","10"
"2021","Main scheme Clearing","21 - 24","Scotland","All","All","Not main scheme application","25"
"2022","Main scheme Clearing","21 - 24","Scotland","All","All","Not main scheme application","20"
"2023","Main scheme Clearing","21 - 24","Scotland","All","All","Not main scheme application","15"
"2019","Extra","25 - 29","Scotland","All","All","Not main scheme application","5"
"2020","Extra","25 - 29","Scotland","All","All","Not main scheme application","5"
"2021","Extra","25 - 29","Scotland","All","All","Not main scheme application","5"
"2022","Extra","25 - 29","Scotland","All","All","Not main scheme application","10"
"2023","Extra","25 - 29","Scotland","All","All","Not main scheme application","5"
"2019","Direct Clearing","25 - 29","Scotland","All","All","Not main scheme application","25"
"2020","Direct Clearing","25 - 29","Scotland","All","All","Not main scheme application","45"
"2021","Direct Clearing","25 - 29","Scotland","All","All","Not main scheme application","10"
"2022","Direct Clearing","25 - 29","Scotland","All","All","Not main scheme application","15"
"2023","Direct Clearing","25 - 29","Scotland","All","All","Not main scheme application","15"
"2023","RPA","25 - 29","Scotland","All","All","Not main scheme application","5"
"2019","Main scheme Clearing","25 - 29","Scotland","All","All","Not main scheme application","20"
"2020","Main scheme Clearing","25 - 29","Scotland","All","All","Not main scheme application","20"
"2021","Main scheme Clearing","25 - 29","Scotland","All","All","Not main scheme application","20"
"2022","Main scheme Clearing","25 - 29","Scotland","All","All","Not main scheme application","10"
"2023","Main scheme Clearing","25 - 29","Scotland","All","All","Not main scheme application","15"
"2019","Extra","30 - 34","Scotland","All","All","Not main scheme application","5"
"2022","Extra","30 - 34","Scotland","All","All","Not main scheme application","5"
"2019","Direct Clearing","30 - 34","Scotland","All","All","Not main scheme application","5"
"2020","Direct Clearing","30 - 34","Scotland","All","All","Not main scheme application","10"
"2021","Direct Clearing","30 - 34","Scotland","All","All","Not main scheme application","5"
"2022","Direct Clearing","30 - 34","Scotland","All","All","Not main scheme application","5"
"2023","Direct Clearing","30 - 34","Scotland","All","All","Not main scheme application","10"
"2023","RPA","30 - 34","Scotland","All","All","Not main scheme application","5"
"2019","Main scheme Clearing","30 - 34","Scotland","All","All","Not main scheme application","5"
"2020","Main scheme Clearing","30 - 34","Scotland","All","All","Not main scheme application","5"
"2021","Main scheme Clearing","30 - 34","Scotland","All","All","Not main scheme application","10"
"2022","Main scheme Clearing","30 - 34","Scotland","All","All","Not main scheme application","5"
"2023","Main scheme Clearing","30 - 34","Scotland","All","All","Not main scheme application","5"
"2019","Extra","35 and over","Scotland","All","All","Not main scheme application","5"
"2020","Extra","35 and over","Scotland","All","All","Not main scheme application","5"
"2022","Extra","35 and over","Scotland","All","All","Not main scheme application","5"
"2019","Direct Clearing","35 and over","Scotland","All","All","Not main scheme application","15"
"2020","Direct Clearing","35 and over","Scotland","All","All","Not main scheme application","25"
"2021","Direct Clearing","35 and over","Scotland","All","All","Not main scheme application","10"
"2022","Direct Clearing","35 and over","Scotland","All","All","Not main scheme application","15"
"2023","Direct Clearing","35 and over","Scotland","All","All","Not main scheme application","25"
"2021","RPA","35 and over","Scotland","All","All","Not main scheme application","5"
"2022","RPA","35 and over","Scotland","All","All","Not main scheme application","5"
"2023","RPA","35 and over","Scotland","All","All","Not main scheme application","5"
"2019","Main scheme Clearing","35 and over","Scotland","All","All","Not main scheme application","20"
"2020","Main scheme Clearing","35 and over","Scotland","All","All","Not main scheme application","15"
"2021","Main scheme Clearing","35 and over","Scotland","All","All","Not main scheme application","15"
"2022","Main scheme Clearing","35 and over","Scotland","All","All","Not main scheme application","10"
"2023","Main scheme Clearing","35 and over","Scotland","All","All","Not main scheme application","10"
