"Year","Ethnic group","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2020","All","All","All","All","All","Not main scheme application","485","335","0.6930000000000001"
"2021","All","All","All","All","All","Not main scheme application","445","205","0.467"
"2022","All","All","All","All","All","Not main scheme application","660","355","0.538"
"2023","All","All","All","All","All","Not main scheme application","785","575","0.728"
"2019","All","All","All","All","All","Main scheme application","9495","3200","0.337"
"2020","All","All","All","All","All","Main scheme application","10155","3870","0.381"
"2021","All","All","All","All","All","Main scheme application","12995","3970","0.306"
"2022","All","All","All","All","All","Main scheme application","11860","3555","0.3"
"2023","All","All","All","All","All","Main scheme application","9430","3410","0.362"
"2019","White","18","England","Female","Not main scheme applicant","All","5","5"," "
"2020","White","18","England","Female","Not main scheme applicant","All","5","0"," "
"2023","White","18","England","Female","Not main scheme applicant","All","5","5"," "
"2023","Asian","18","England","Female","Not main scheme applicant","All","5","0"," "
"2019","White","19","England","Female","Not main scheme applicant","All","5","5"," "
"2020","White","19","England","Female","Not main scheme applicant","All","5","5"," "
"2021","White","19","England","Female","Not main scheme applicant","All","5","5"," "
"2023","White","19","England","Female","Not main scheme applicant","All","10","10"," "
"2022","Black","19","England","Female","Not main scheme applicant","All","5","5"," "
"2023","Black","19","England","Female","Not main scheme applicant","All","10","10"," "
"2023","Asian","19","England","Female","Not main scheme applicant","All","5","0"," "
"2023","Mixed","19","England","Female","Not main scheme applicant","All","5","0"," "
"2019","White","20","England","Female","Not main scheme applicant","All","5","5"," "
"2020","White","20","England","Female","Not main scheme applicant","All","5","5"," "
"2023","White","20","England","Female","Not main scheme applicant","All","10","5"," "
"2021","Black","20","England","Female","Not main scheme applicant","All","5","0"," "
"2022","Black","20","England","Female","Not main scheme applicant","All","5","0"," "
"2023","Black","20","England","Female","Not main scheme applicant","All","10","10"," "
"2023","Asian","20","England","Female","Not main scheme applicant","All","5","5"," "
"2023","Mixed","20","England","Female","Not main scheme applicant","All","5","5"," "
"2019","White","21 - 24","England","Female","Not main scheme applicant","All","15","15","0.875"
"2020","White","21 - 24","England","Female","Not main scheme applicant","All","20","20","0.8180000000000001"
"2021","White","21 - 24","England","Female","Not main scheme applicant","All","10","10"," "
"2022","White","21 - 24","England","Female","Not main scheme applicant","All","10","5"," "
"2023","White","21 - 24","England","Female","Not main scheme applicant","All","20","20","0.905"
"2020","White","21 - 24","Scotland","Female","Not main scheme applicant","All","5","0"," "
"2019","Black","21 - 24","England","Female","Not main scheme applicant","All","10","10"," "
"2020","Black","21 - 24","England","Female","Not main scheme applicant","All","10","5"," "
"2021","Black","21 - 24","England","Female","Not main scheme applicant","All","5","5"," "
"2022","Black","21 - 24","England","Female","Not main scheme applicant","All","5","5"," "
"2023","Black","21 - 24","England","Female","Not main scheme applicant","All","20","15","0.7000000000000001"
"2019","Asian","21 - 24","England","Female","Not main scheme applicant","All","5","5"," "
"2021","Asian","21 - 24","England","Female","Not main scheme applicant","All","5","0"," "
"2022","Asian","21 - 24","England","Female","Not main scheme applicant","All","5","5"," "
"2023","Asian","21 - 24","England","Female","Not main scheme applicant","All","10","5"," "
"2023","Mixed","21 - 24","England","Female","Not main scheme applicant","All","5","5"," "
"2022","Unknown or Prefer Not To Say","21 - 24","England","Female","Not main scheme applicant","All","5","5"," "
"2023","Unknown or Prefer Not To Say","21 - 24","England","Female","Not main scheme applicant","All","5","0"," "
"2019","White","25 - 29","England","Female","Not main scheme applicant","All","15","15","0.882"
"2020","White","25 - 29","England","Female","Not main scheme applicant","All","25","15","0.68"
"2021","White","25 - 29","England","Female","Not main scheme applicant","All","10","10","0.909"
"2022","White","25 - 29","England","Female","Not main scheme applicant","All","10","10"," "
"2023","White","25 - 29","England","Female","Not main scheme applicant","All","30","25","0.897"
"2019","Black","25 - 29","England","Female","Not main scheme applicant","All","5","5"," "
"2020","Black","25 - 29","England","Female","Not main scheme applicant","All","5","5"," "
"2022","Black","25 - 29","England","Female","Not main scheme applicant","All","5","5"," "
"2023","Black","25 - 29","England","Female","Not main scheme applicant","All","10","10"," "
"2023","Asian","25 - 29","England","Female","Not main scheme applicant","All","5","5"," "
"2023","Mixed","25 - 29","England","Female","Not main scheme applicant","All","5","5"," "
"2019","White","30 - 34","England","Female","Not main scheme applicant","All","15","10"," "
"2020","White","30 - 34","England","Female","Not main scheme applicant","All","10","10","1"
"2021","White","30 - 34","England","Female","Not main scheme applicant","All","5","5"," "
"2022","White","30 - 34","England","Female","Not main scheme applicant","All","10","5"," "
"2023","White","30 - 34","England","Female","Not main scheme applicant","All","25","20","0.778"
"2022","White","30 - 34","Scotland","Female","Not main scheme applicant","All","5","0"," "
"2023","White","30 - 34","Scotland","Female","Not main scheme applicant","All","5","0"," "
"2019","Black","30 - 34","England","Female","Not main scheme applicant","All","5","5"," "
"2020","Black","30 - 34","England","Female","Not main scheme applicant","All","5","5"," "
"2022","Black","30 - 34","England","Female","Not main scheme applicant","All","10","5"," "
"2023","Black","30 - 34","England","Female","Not main scheme applicant","All","5","5"," "
"2023","Asian","30 - 34","England","Female","Not main scheme applicant","All","5","5"," "
"2019","Unknown or Prefer Not To Say","30 - 34","England","Female","Not main scheme applicant","All","5","5"," "
"2022","Unknown or Prefer Not To Say","30 - 34","England","Female","Not main scheme applicant","All","5","5"," "
"2019","White","35 and over","England","Female","Not main scheme applicant","All","15","10","0.769"
"2020","White","35 and over","England","Female","Not main scheme applicant","All","15","15","0.867"
"2021","White","35 and over","England","Female","Not main scheme applicant","All","5","5"," "
"2022","White","35 and over","England","Female","Not main scheme applicant","All","10","5"," "
"2023","White","35 and over","England","Female","Not main scheme applicant","All","25","20","0.783"
"2019","Black","35 and over","England","Female","Not main scheme applicant","All","5","5"," "
"2020","Black","35 and over","England","Female","Not main scheme applicant","All","5","5"," "
"2021","Black","35 and over","England","Female","Not main scheme applicant","All","5","5"," "
"2022","Black","35 and over","England","Female","Not main scheme applicant","All","10","5"," "
"2023","Black","35 and over","England","Female","Not main scheme applicant","All","20","15","0.591"
"2023","Asian","35 and over","England","Female","Not main scheme applicant","All","5","5"," "
"2020","Mixed","35 and over","England","Female","Not main scheme applicant","All","5","0"," "
"2023","Mixed","35 and over","England","Female","Not main scheme applicant","All","5","5"," "
"2019","Unknown or Prefer Not To Say","35 and over","England","Female","Not main scheme applicant","All","5","0"," "
"2022","Unknown or Prefer Not To Say","35 and over","England","Female","Not main scheme applicant","All","5","0"," "
"2021","White","17 and under","Northern Ireland","Female","Main scheme applicant","All","5","0"," "
"2022","White","17 and under","England","Female","Main scheme applicant","All","5","0"," "
"2019","White","17 and under","Scotland","Female","Main scheme applicant","All","10","0"," "
"2020","White","17 and under","Scotland","Female","Main scheme applicant","All","20","5"," "
"2021","White","17 and under","Scotland","Female","Main scheme applicant","All","15","5"," "
"2022","White","17 and under","Scotland","Female","Main scheme applicant","All","20","0"," "
"2023","White","17 and under","Scotland","Female","Main scheme applicant","All","10","5"," "
