"Year","Ethnic group","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate"
"2020","Black","All","Scotland","All","All","Not main scheme application","35","15","0.486"
"2021","Black","All","Scotland","All","All","Not main scheme application","25","15","0.654"
"2022","Black","All","Scotland","All","All","Not main scheme application","45","25","0.581"
"2023","Black","All","Scotland","All","All","Not main scheme application","65","50","0.797"
"2019","Black","All","Wales","All","All","Not main scheme application","20","10","0.579"
"2020","Black","All","Wales","All","All","Not main scheme application","15","5"," "
"2021","Black","All","Wales","All","All","Not main scheme application","20","10","0.611"
"2022","Black","All","Wales","All","All","Not main scheme application","15","10"," "
"2023","Black","All","Wales","All","All","Not main scheme application","10","5"," "
"2019","Asian","All","Northern Ireland","All","All","Not main scheme application","5","0"," "
"2020","Asian","All","Northern Ireland","All","All","Not main scheme application","5","5"," "
"2021","Asian","All","Northern Ireland","All","All","Not main scheme application","5","5"," "
"2022","Asian","All","Northern Ireland","All","All","Not main scheme application","5","5"," "
"2023","Asian","All","Northern Ireland","All","All","Not main scheme application","5","5"," "
"2019","Asian","All","England","All","All","Not main scheme application","520","400","0.776"
"2020","Asian","All","England","All","All","Not main scheme application","705","560","0.797"
"2021","Asian","All","England","All","All","Not main scheme application","650","455","0.704"
"2022","Asian","All","England","All","All","Not main scheme application","765","530","0.6920000000000001"
"2023","Asian","All","England","All","All","Not main scheme application","820","650","0.792"
"2019","Asian","All","Scotland","All","All","Not main scheme application","20","15","0.789"
"2020","Asian","All","Scotland","All","All","Not main scheme application","20","15","0.7000000000000001"
"2021","Asian","All","Scotland","All","All","Not main scheme application","15","5"," "
"2022","Asian","All","Scotland","All","All","Not main scheme application","20","15","0.727"
"2023","Asian","All","Scotland","All","All","Not main scheme application","20","20","0.8180000000000001"
"2019","Asian","All","Wales","All","All","Not main scheme application","10","5"," "
"2020","Asian","All","Wales","All","All","Not main scheme application","20","15","0.778"
"2021","Asian","All","Wales","All","All","Not main scheme application","15","10","0.625"
"2022","Asian","All","Wales","All","All","Not main scheme application","10","10"," "
"2023","Asian","All","Wales","All","All","Not main scheme application","20","15","0.773"
"2022","Mixed","All","Northern Ireland","All","All","Not main scheme application","5","5"," "
"2019","Mixed","All","England","All","All","Not main scheme application","160","115","0.73"
"2020","Mixed","All","England","All","All","Not main scheme application","240","180","0.748"
"2021","Mixed","All","England","All","All","Not main scheme application","205","145","0.714"
"2022","Mixed","All","England","All","All","Not main scheme application","235","160","0.6890000000000001"
"2023","Mixed","All","England","All","All","Not main scheme application","230","180","0.776"
"2019","Mixed","All","Scotland","All","All","Not main scheme application","5","5"," "
"2020","Mixed","All","Scotland","All","All","Not main scheme application","5","5"," "
"2021","Mixed","All","Scotland","All","All","Not main scheme application","5","5"," "
"2022","Mixed","All","Scotland","All","All","Not main scheme application","20","15","0.789"
"2023","Mixed","All","Scotland","All","All","Not main scheme application","20","15","0.81"
"2019","Mixed","All","Wales","All","All","Not main scheme application","5","5"," "
"2020","Mixed","All","Wales","All","All","Not main scheme application","5","5"," "
"2021","Mixed","All","Wales","All","All","Not main scheme application","5","5"," "
"2022","Mixed","All","Wales","All","All","Not main scheme application","5","5"," "
"2023","Mixed","All","Wales","All","All","Not main scheme application","5","5"," "
"2019","Other","All","England","All","All","Not main scheme application","70","60","0.8290000000000001"
"2020","Other","All","England","All","All","Not main scheme application","115","85","0.724"
"2021","Other","All","England","All","All","Not main scheme application","105","70","0.6920000000000001"
"2022","Other","All","England","All","All","Not main scheme application","120","80","0.672"
"2023","Other","All","England","All","All","Not main scheme application","125","95","0.738"
"2019","Other","All","Scotland","All","All","Not main scheme application","5","0"," "
"2020","Other","All","Scotland","All","All","Not main scheme application","5","5"," "
"2023","Other","All","Scotland","All","All","Not main scheme application","5","5"," "
"2020","Other","All","Wales","All","All","Not main scheme application","5","5"," "
"2021","Other","All","Wales","All","All","Not main scheme application","5","0"," "
"2022","Other","All","Wales","All","All","Not main scheme application","5","0"," "
"2019","Unknown or Prefer Not To Say","All","England","All","All","Not main scheme application","210","195","0.933"
"2020","Unknown or Prefer Not To Say","All","England","All","All","Not main scheme application","245","220","0.894"
"2021","Unknown or Prefer Not To Say","All","England","All","All","Not main scheme application","205","185","0.897"
"2022","Unknown or Prefer Not To Say","All","England","All","All","Not main scheme application","155","120","0.797"
"2023","Unknown or Prefer Not To Say","All","England","All","All","Not main scheme application","185","160","0.859"
"2019","Unknown or Prefer Not To Say","All","Scotland","All","All","Not main scheme application","10","10","0.833"
"2020","Unknown or Prefer Not To Say","All","Scotland","All","All","Not main scheme application","20","15","0.895"
"2021","Unknown or Prefer Not To Say","All","Scotland","All","All","Not main scheme application","5","5"," "
"2022","Unknown or Prefer Not To Say","All","Scotland","All","All","Not main scheme application","10","10","0.917"
"2023","Unknown or Prefer Not To Say","All","Scotland","All","All","Not main scheme application","15","15","0.9410000000000001"
"2019","Unknown or Prefer Not To Say","All","Wales","All","All","Not main scheme application","5","5"," "
"2020","Unknown or Prefer Not To Say","All","Wales","All","All","Not main scheme application","5","0"," "
"2022","Unknown or Prefer Not To Say","All","Wales","All","All","Not main scheme application","15","15","1"
"2023","Unknown or Prefer Not To Say","All","Wales","All","All","Not main scheme application","20","20","0.9520000000000001"
"2019","White","All","Northern Ireland","All","All","Main scheme application","2305","880","0.382"
"2020","White","All","Northern Ireland","All","All","Main scheme application","2195","1045","0.47600000000000003"
"2021","White","All","Northern Ireland","All","All","Main scheme application","2670","990","0.37"
"2022","White","All","Northern Ireland","All","All","Main scheme application","2340","780","0.333"
"2023","White","All","Northern Ireland","All","All","Main scheme application","1850","630","0.341"
"2019","White","All","England","All","All","Main scheme application","15955","9470","0.593"
"2020","White","All","England","All","All","Main scheme application","18815","11775","0.626"
"2021","White","All","England","All","All","Main scheme application","23010","13050","0.5670000000000001"
"2022","White","All","England","All","All","Main scheme application","19460","10520","0.541"
"2023","White","All","England","All","All","Main scheme application","14330","7620","0.532"
"2019","White","All","Scotland","All","All","Main scheme application","4960","2855","0.5750000000000001"
"2020","White","All","Scotland","All","All","Main scheme application","5465","3325","0.608"
"2021","White","All","Scotland","All","All","Main scheme application","6185","3550","0.5740000000000001"
"2022","White","All","Scotland","All","All","Main scheme application","5160","3055","0.592"
"2023","White","All","Scotland","All","All","Main scheme application","4130","2530","0.613"
