"Year","Acceptance route","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants"
"2019","Main scheme firm choice","21 - 24","Not EU","All","Main scheme applicant","All","5"
"2022","Main scheme firm choice","21 - 24","Not EU","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","25 - 29","Not EU","All","Main scheme applicant","All","5"
"2020","Main scheme firm choice","25 - 29","Not EU","All","Main scheme applicant","All","5"
"2021","Main scheme firm choice","25 - 29","Not EU","All","Main scheme applicant","All","5"
"2023","Main scheme firm choice","25 - 29","Not EU","All","Main scheme applicant","All","5"
"2022","Other main scheme choice","18","EU (excluding UK)","All","Main scheme applicant","All","5"
"2020","Main scheme firm choice","18","EU (excluding UK)","All","Main scheme applicant","All","5"
"2021","Main scheme firm choice","18","EU (excluding UK)","All","Main scheme applicant","All","5"
"2023","Main scheme firm choice","18","EU (excluding UK)","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","19","EU (excluding UK)","All","Main scheme applicant","All","5"
"2020","Main scheme firm choice","19","EU (excluding UK)","All","Main scheme applicant","All","5"
"2021","Main scheme firm choice","19","EU (excluding UK)","All","Main scheme applicant","All","5"
"2023","Main scheme firm choice","19","EU (excluding UK)","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","20","EU (excluding UK)","All","Main scheme applicant","All","5"
"2020","Main scheme firm choice","20","EU (excluding UK)","All","Main scheme applicant","All","5"
"2019","Main scheme firm choice","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","10"
"2020","Main scheme firm choice","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","5"
"2021","Main scheme firm choice","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","5"
"2023","Main scheme firm choice","21 - 24","EU (excluding UK)","All","Main scheme applicant","All","5"
"2019","All","18","England","All","Not main scheme applicant","All","5"
"2020","All","18","England","All","Not main scheme applicant","All","5"
"2023","All","18","England","All","Not main scheme applicant","All","5"
"2019","All","19","England","All","Not main scheme applicant","All","10"
"2020","All","19","England","All","Not main scheme applicant","All","5"
"2021","All","19","England","All","Not main scheme applicant","All","5"
"2022","All","19","England","All","Not main scheme applicant","All","10"
"2023","All","19","England","All","Not main scheme applicant","All","25"
"2019","All","20","England","All","Not main scheme applicant","All","10"
"2020","All","20","England","All","Not main scheme applicant","All","5"
"2021","All","20","England","All","Not main scheme applicant","All","5"
"2022","All","20","England","All","Not main scheme applicant","All","10"
"2023","All","20","England","All","Not main scheme applicant","All","25"
"2019","All","21 - 24","England","All","Not main scheme applicant","All","30"
"2020","All","21 - 24","England","All","Not main scheme applicant","All","25"
"2021","All","21 - 24","England","All","Not main scheme applicant","All","15"
"2022","All","21 - 24","England","All","Not main scheme applicant","All","20"
"2023","All","21 - 24","England","All","Not main scheme applicant","All","50"
"2019","All","25 - 29","England","All","Not main scheme applicant","All","25"
"2020","All","25 - 29","England","All","Not main scheme applicant","All","25"
"2021","All","25 - 29","England","All","Not main scheme applicant","All","15"
"2022","All","25 - 29","England","All","Not main scheme applicant","All","15"
"2023","All","25 - 29","England","All","Not main scheme applicant","All","45"
"2019","All","30 - 34","England","All","Not main scheme applicant","All","15"
"2020","All","30 - 34","England","All","Not main scheme applicant","All","15"
"2021","All","30 - 34","England","All","Not main scheme applicant","All","5"
"2022","All","30 - 34","England","All","Not main scheme applicant","All","20"
"2023","All","30 - 34","England","All","Not main scheme applicant","All","30"
"2019","All","35 and over","England","All","Not main scheme applicant","All","15"
"2020","All","35 and over","England","All","Not main scheme applicant","All","20"
"2021","All","35 and over","England","All","Not main scheme applicant","All","10"
"2022","All","35 and over","England","All","Not main scheme applicant","All","15"
"2023","All","35 and over","England","All","Not main scheme applicant","All","45"
"2019","All","18","Northern Ireland","All","Main scheme applicant","All","25"
"2020","All","18","Northern Ireland","All","Main scheme applicant","All","40"
"2021","All","18","Northern Ireland","All","Main scheme applicant","All","30"
"2022","All","18","Northern Ireland","All","Main scheme applicant","All","45"
"2023","All","18","Northern Ireland","All","Main scheme applicant","All","35"
"2019","All","19","Northern Ireland","All","Main scheme applicant","All","15"
"2020","All","19","Northern Ireland","All","Main scheme applicant","All","10"
"2021","All","19","Northern Ireland","All","Main scheme applicant","All","10"
"2022","All","19","Northern Ireland","All","Main scheme applicant","All","15"
"2023","All","19","Northern Ireland","All","Main scheme applicant","All","10"
"2020","All","20","Northern Ireland","All","Main scheme applicant","All","5"
"2021","All","20","Northern Ireland","All","Main scheme applicant","All","5"
"2022","All","20","Northern Ireland","All","Main scheme applicant","All","5"
"2023","All","20","Northern Ireland","All","Main scheme applicant","All","5"
"2019","All","21 - 24","Northern Ireland","All","Main scheme applicant","All","5"
"2020","All","21 - 24","Northern Ireland","All","Main scheme applicant","All","15"
"2021","All","21 - 24","Northern Ireland","All","Main scheme applicant","All","15"
"2022","All","21 - 24","Northern Ireland","All","Main scheme applicant","All","5"
"2023","All","21 - 24","Northern Ireland","All","Main scheme applicant","All","5"
"2019","All","25 - 29","Northern Ireland","All","Main scheme applicant","All","20"
"2020","All","25 - 29","Northern Ireland","All","Main scheme applicant","All","15"
"2021","All","25 - 29","Northern Ireland","All","Main scheme applicant","All","15"
"2022","All","25 - 29","Northern Ireland","All","Main scheme applicant","All","10"
"2023","All","25 - 29","Northern Ireland","All","Main scheme applicant","All","5"
"2019","All","30 - 34","Northern Ireland","All","Main scheme applicant","All","10"
"2020","All","30 - 34","Northern Ireland","All","Main scheme applicant","All","10"
"2021","All","30 - 34","Northern Ireland","All","Main scheme applicant","All","20"
"2022","All","30 - 34","Northern Ireland","All","Main scheme applicant","All","15"
"2023","All","30 - 34","Northern Ireland","All","Main scheme applicant","All","10"
"2019","All","35 and over","Northern Ireland","All","Main scheme applicant","All","15"
"2020","All","35 and over","Northern Ireland","All","Main scheme applicant","All","10"
"2021","All","35 and over","Northern Ireland","All","Main scheme applicant","All","10"
"2022","All","35 and over","Northern Ireland","All","Main scheme applicant","All","15"
"2023","All","35 and over","Northern Ireland","All","Main scheme applicant","All","10"
"2019","All","18","England","All","Main scheme applicant","All","785"
"2020","All","18","England","All","Main scheme applicant","All","1010"
"2021","All","18","England","All","Main scheme applicant","All","970"
"2022","All","18","England","All","Main scheme applicant","All","990"
"2023","All","18","England","All","Main scheme applicant","All","1130"
"2019","All","19","England","All","Main scheme applicant","All","355"
"2020","All","19","England","All","Main scheme applicant","All","335"
"2021","All","19","England","All","Main scheme applicant","All","330"
"2022","All","19","England","All","Main scheme applicant","All","275"
"2023","All","19","England","All","Main scheme applicant","All","320"
"2019","All","20","England","All","Main scheme applicant","All","185"
"2020","All","20","England","All","Main scheme applicant","All","210"
"2021","All","20","England","All","Main scheme applicant","All","165"
"2022","All","20","England","All","Main scheme applicant","All","155"
"2023","All","20","England","All","Main scheme applicant","All","195"
"2019","All","21 - 24","England","All","Main scheme applicant","All","490"
"2020","All","21 - 24","England","All","Main scheme applicant","All","555"
"2021","All","21 - 24","England","All","Main scheme applicant","All","535"
"2022","All","21 - 24","England","All","Main scheme applicant","All","400"
"2023","All","21 - 24","England","All","Main scheme applicant","All","355"
"2019","All","25 - 29","England","All","Main scheme applicant","All","500"
"2020","All","25 - 29","England","All","Main scheme applicant","All","575"
"2021","All","25 - 29","England","All","Main scheme applicant","All","605"
"2022","All","25 - 29","England","All","Main scheme applicant","All","525"
"2023","All","25 - 29","England","All","Main scheme applicant","All","395"
"2019","All","30 - 34","England","All","Main scheme applicant","All","330"
"2020","All","30 - 34","England","All","Main scheme applicant","All","390"
"2021","All","30 - 34","England","All","Main scheme applicant","All","515"
"2022","All","30 - 34","England","All","Main scheme applicant","All","460"
"2023","All","30 - 34","England","All","Main scheme applicant","All","360"
"2019","All","35 and over","England","All","Main scheme applicant","All","330"
"2020","All","35 and over","England","All","Main scheme applicant","All","420"
"2021","All","35 and over","England","All","Main scheme applicant","All","465"
"2022","All","35 and over","England","All","Main scheme applicant","All","435"
"2023","All","35 and over","England","All","Main scheme applicant","All","460"
"2020","All","17 and under","Scotland","All","Main scheme applicant","All","5"
"2021","All","17 and under","Scotland","All","Main scheme applicant","All","5"
"2022","All","17 and under","Scotland","All","Main scheme applicant","All","5"
"2023","All","17 and under","Scotland","All","Main scheme applicant","All","5"
"2019","All","18","Scotland","All","Main scheme applicant","All","70"
"2020","All","18","Scotland","All","Main scheme applicant","All","75"
