"Year","MEM quintile","Age group","Domicile","Gender","Main scheme applicant","Main scheme application","Accepted applicants","Population estimate","Entry rate"
"2015","Quintile 5","All","England","Male","All","All","25290","47850","0.529"
"2016","Quintile 1","All","England","Male","All","All","9000","79180","0.114"
"2016","Quintile 2","All","England","Male","All","All","15240","66540","0.229"
"2016","Quintile 3","All","England","Male","All","All","19830","66300","0.299"
"2016","Quintile 4","All","England","Male","All","All","17310","47040","0.368"
"2016","Quintile 5","All","England","Male","All","All","25530","47810","0.534"
"2017","Quintile 1","All","England","Male","All","All","8810","77810","0.113"
"2017","Quintile 2","All","England","Male","All","All","15340","65600","0.234"
"2017","Quintile 3","All","England","Male","All","All","20060","66130","0.303"
"2017","Quintile 4","All","England","Male","All","All","17600","47030","0.374"
"2017","Quintile 5","All","England","Male","All","All","26130","47750","0.547"
"2018","Quintile 1","All","England","Male","All","All","8580","75270","0.114"
"2018","Quintile 2","All","England","Male","All","All","14860","63590","0.234"
"2018","Quintile 3","All","England","Male","All","All","19770","65310","0.303"
"2018","Quintile 4","All","England","Male","All","All","17390","46130","0.377"
"2018","Quintile 5","All","England","Male","All","All","25910","47040","0.551"
"2019","Quintile 1","All","England","Male","All","All","8730","72110","0.121"
"2019","Quintile 2","All","England","Male","All","All","15200","61550","0.247"
"2019","Quintile 3","All","England","Male","All","All","20210","63890","0.316"
"2019","Quintile 4","All","England","Male","All","All","17680","45440","0.389"
"2019","Quintile 5","All","England","Male","All","All","26320","46680","0.5640000000000001"
"2020","Quintile 1","All","England","Male","All","All","9330","71660","0.13"
"2020","Quintile 2","All","England","Male","All","All","15810","60540","0.261"
"2020","Quintile 3","All","England","Male","All","All","21900","63910","0.343"
"2020","Quintile 4","All","England","Male","All","All","18890","45320","0.417"
"2020","Quintile 5","All","England","Male","All","All","27740","46710","0.594"
"2021","Quintile 1","All","England","Male","All","All","9660","74530","0.13"
"2021","Quintile 2","All","England","Male","All","All","17110","62810","0.272"
"2021","Quintile 3","All","England","Male","All","All","23200","65370","0.355"
"2021","Quintile 4","All","England","Male","All","All","20370","47320","0.431"
"2021","Quintile 5","All","England","Male","All","All","29480","48740","0.605"
"2022","Quintile 1","All","England","Male","All","All","10310","78540","0.131"
"2022","Quintile 2","All","England","Male","All","All","17810","64760","0.275"
"2022","Quintile 3","All","England","Male","All","All","23220","66480","0.34900000000000003"
"2022","Quintile 4","All","England","Male","All","All","19960","47750","0.418"
"2022","Quintile 5","All","England","Male","All","All","28890","49920","0.579"
"2023","Quintile 1","All","England","Male","All","All","10400","84140","0.124"
"2023","Quintile 2","All","England","Male","All","All","16960","65890","0.257"
"2023","Quintile 3","All","England","Male","All","All","21840","67460","0.324"
"2023","Quintile 4","All","England","Male","All","All","19100","48790","0.391"
"2023","Quintile 5","All","England","Male","All","All","28190","27940","1.0090000000000001"
"2006","All","All","England","Female","All","All","83960","301140","0.279"
"2007","All","All","England","Female","All","All","85150","298590","0.28500000000000003"
"2008","All","All","England","Female","All","All","92750","305500","0.304"
"2009","All","All","England","Female","All","All","94850","305890","0.31"
"2010","All","All","England","Female","All","All","94370","305520","0.309"
"2011","All","All","England","Female","All","All","98100","299380","0.328"
"2012","All","All","England","Female","All","All","95910","299760","0.32"
"2013","All","All","England","Female","All","All","99640","295170","0.338"
"2014","All","All","England","Female","All","All","102540","291640","0.352"
"2015","All","All","England","Female","All","All","109410","298340","0.367"
"2016","All","All","England","Female","All","All","110950","293270","0.378"
"2017","All","All","England","Female","All","All","112530","290350","0.388"
"2018","All","All","England","Female","All","All","111670","284190","0.393"
"2019","All","All","England","Female","All","All","113440","277690","0.40900000000000003"
"2020","All","All","England","Female","All","All","121410","274970","0.442"
"2021","All","All","England","Female","All","All","128530","284810","0.451"
"2022","All","All","England","Female","All","All","129080","293670","0.44"
"2023","All","All","England","Female","All","All","122550","332410","0.369"
"2006","All","All","England","Male","All","All","68400","308760","0.222"
"2007","All","All","England","Male","All","All","68690","306620","0.224"
"2008","All","All","England","Male","All","All","73040","315570","0.231"
"2009","All","All","England","Male","All","All","75800","314650","0.241"
"2010","All","All","England","Male","All","All","77070","316600","0.243"
"2011","All","All","England","Male","All","All","80380","310050","0.259"
"2012","All","All","England","Male","All","All","76950","310740","0.248"
"2013","All","All","England","Male","All","All","80270","305890","0.262"
"2014","All","All","England","Male","All","All","82680","303650","0.272"
"2015","All","All","England","Male","All","All","85380","309000","0.276"
"2016","All","All","England","Male","All","All","86910","306870","0.28300000000000003"
"2017","All","All","England","Male","All","All","87940","304320","0.289"
"2018","All","All","England","Male","All","All","86510","297340","0.291"
"2019","All","All","England","Male","All","All","88140","289670","0.304"
"2020","All","All","England","Male","All","All","93670","288130","0.325"
"2021","All","All","England","Male","All","All","99830","298780","0.334"
"2022","All","All","England","Male","All","All","100190","307450","0.326"
"2023","All","All","England","Male","All","All","96490","294220","0.328"
"2006","Quintile 1","18","All","Female","All","All","2950","42390","0.07"
"2006","Quintile 2","18","All","Female","All","All","7650","51320","0.149"
"2006","Quintile 3","18","All","Female","All","All","12740","56980","0.224"
"2006","Quintile 4","18","All","Female","All","All","23390","75810","0.308"
"2006","Quintile 5","18","All","Female","All","All","37240","74640","0.499"
"2007","Quintile 1","18","All","Female","All","All","3140","41510","0.076"
"2007","Quintile 2","18","All","Female","All","All","7750","50280","0.154"
"2007","Quintile 3","18","All","Female","All","All","12950","56350","0.23"
"2007","Quintile 4","18","All","Female","All","All","23920","75780","0.316"
"2007","Quintile 5","18","All","Female","All","All","37400","74670","0.501"
"2008","Quintile 1","18","All","Female","All","All","3440","40890","0.084"
"2008","Quintile 2","18","All","Female","All","All","8930","51350","0.17400000000000002"
"2008","Quintile 3","18","All","Female","All","All","14350","57490","0.25"
"2008","Quintile 4","18","All","Female","All","All","26100","77920","0.335"
"2008","Quintile 5","18","All","Female","All","All","39940","77850","0.513"
"2009","Quintile 1","18","All","Female","All","All","3750","40330","0.093"
"2009","Quintile 2","18","All","Female","All","All","9330","52120","0.179"
"2009","Quintile 3","18","All","Female","All","All","14920","57610","0.259"
"2009","Quintile 4","18","All","Female","All","All","26880","78070","0.34400000000000003"
"2009","Quintile 5","18","All","Female","All","All","39980","77760","0.514"
"2010","Quintile 1","18","All","Female","All","All","3680","40000","0.092"
"2010","Quintile 2","18","All","Female","All","All","9320","51220","0.182"
"2010","Quintile 3","18","All","Female","All","All","14580","57360","0.254"
"2010","Quintile 4","18","All","Female","All","All","26870","78170","0.34400000000000003"
"2010","Quintile 5","18","All","Female","All","All","39920","78770","0.507"
"2011","Quintile 1","18","All","Female","All","All","4020","39000","0.10300000000000001"
"2011","Quintile 2","18","All","Female","All","All","9520","49480","0.192"
"2011","Quintile 3","18","All","Female","All","All","15470","56120","0.276"
"2011","Quintile 4","18","All","Female","All","All","28080","77630","0.362"
"2011","Quintile 5","18","All","Female","All","All","41010","77160","0.531"
"2012","Quintile 1","18","All","Female","All","All","3960","38370","0.10300000000000001"
"2012","Quintile 2","18","All","Female","All","All","9430","48400","0.195"
"2012","Quintile 3","18","All","Female","All","All","15030","55890","0.269"
"2012","Quintile 4","18","All","Female","All","All","27310","78630","0.34700000000000003"
"2012","Quintile 5","18","All","Female","All","All","40200","78460","0.512"
"2013","Quintile 1","18","All","Female","All","All","4300","37910","0.113"
"2013","Quintile 2","18","All","Female","All","All","10030","47180","0.213"
"2013","Quintile 3","18","All","Female","All","All","15820","54920","0.28800000000000003"
"2013","Quintile 4","18","All","Female","All","All","28470","77090","0.369"
"2013","Quintile 5","18","All","Female","All","All","41010","78070","0.525"
"2014","Quintile 1","18","All","Female","All","All","4920","38260","0.129"
"2014","Quintile 2","18","All","Female","All","All","10600","46110","0.23"
"2014","Quintile 3","18","All","Female","All","All","16490","53530","0.308"
"2014","Quintile 4","18","All","Female","All","All","29210","76360","0.383"
"2014","Quintile 5","18","All","Female","All","All","41310","77390","0.534"
"2015","Quintile 1","18","All","Female","All","All","5430","39660","0.137"
"2015","Quintile 2","18","All","Female","All","All","11330","46570","0.243"
"2015","Quintile 3","18","All","Female","All","All","17790","54570","0.326"
"2015","Quintile 4","18","All","Female","All","All","31350","77870","0.403"
"2015","Quintile 5","18","All","Female","All","All","43510","79680","0.546"
"2016","Quintile 1","18","All","Female","All","All","5440","39810","0.137"
"2016","Quintile 2","18","All","Female","All","All","11330","44630","0.254"
"2016","Quintile 3","18","All","Female","All","All","17810","52740","0.338"
"2016","Quintile 4","18","All","Female","All","All","32080","77300","0.41500000000000004"
"2016","Quintile 5","18","All","Female","All","All","44290","78790","0.562"
"2017","Quintile 1","18","All","Female","All","All","5600","38580","0.145"
"2017","Quintile 2","18","All","Female","All","All","11680","44030","0.265"
"2017","Quintile 3","18","All","Female","All","All","17450","51410","0.339"
"2017","Quintile 4","18","All","Female","All","All","32600","76960","0.424"
"2017","Quintile 5","18","All","Female","All","All","45210","79370","0.5700000000000001"
