"Year","Domicile UK International","Domicile","Domicile named country","Age group","Gender","Main scheme applicant","Main scheme application","Applicants","Accepted applicants","Acceptance rate","Applicants with no applications"
"2019","International","Not EU","Saudi Arabia","25 - 29","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","International","Not EU","Saudi Arabia","25 - 29","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","International","Not EU","South Africa","25 - 29","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2020","International","Not EU","United States of America","25 - 29","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","UK","England","England","30 - 34","Male","Main scheme applicant","Main scheme application","315","165","0.525","0"
"2020","UK","England","England","30 - 34","Male","Main scheme applicant","Main scheme application","420","230","0.545","0"
"2021","UK","England","England","30 - 34","Male","Main scheme applicant","Main scheme application","525","235","0.448","0"
"2022","UK","England","England","30 - 34","Male","Main scheme applicant","Main scheme application","435","210","0.482","0"
"2023","UK","England","England","30 - 34","Male","Main scheme applicant","Main scheme application","405","175","0.433","0"
"2019","UK","Northern Ireland","Northern Ireland","30 - 34","Male","Main scheme applicant","Main scheme application","15","10","0.625","0"
"2020","UK","Northern Ireland","Northern Ireland","30 - 34","Male","Main scheme applicant","Main scheme application","15","10"," ","0"
"2021","UK","Northern Ireland","Northern Ireland","30 - 34","Male","Main scheme applicant","Main scheme application","20","10","0.524","0"
"2022","UK","Northern Ireland","Northern Ireland","30 - 34","Male","Main scheme applicant","Main scheme application","20","5"," ","0"
"2023","UK","Northern Ireland","Northern Ireland","30 - 34","Male","Main scheme applicant","Main scheme application","10","0"," ","0"
"2019","UK","Scotland","Scotland","30 - 34","Male","Main scheme applicant","Main scheme application","75","35","0.507","0"
"2020","UK","Scotland","Scotland","30 - 34","Male","Main scheme applicant","Main scheme application","100","55","0.582","0"
"2021","UK","Scotland","Scotland","30 - 34","Male","Main scheme applicant","Main scheme application","90","45","0.523","0"
"2022","UK","Scotland","Scotland","30 - 34","Male","Main scheme applicant","Main scheme application","75","40","0.506","0"
"2023","UK","Scotland","Scotland","30 - 34","Male","Main scheme applicant","Main scheme application","70","35","0.515","0"
"2019","UK","Wales","Wales","30 - 34","Male","Main scheme applicant","Main scheme application","25","15","0.652","0"
"2020","UK","Wales","Wales","30 - 34","Male","Main scheme applicant","Main scheme application","40","20","0.553","0"
"2021","UK","Wales","Wales","30 - 34","Male","Main scheme applicant","Main scheme application","40","20","0.462","0"
"2022","UK","Wales","Wales","30 - 34","Male","Main scheme applicant","Main scheme application","40","20","0.513","0"
"2023","UK","Wales","Wales","30 - 34","Male","Main scheme applicant","Main scheme application","25","15","0.652","0"
"2020","International","EU (excluding UK)","Ireland","30 - 34","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","International","EU (excluding UK)","Ireland","30 - 34","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","International","Not EU","Ghana","30 - 34","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","International","Not EU","Ghana","30 - 34","Male","Main scheme applicant","Main scheme application","10","0"," ","0"
"2022","International","Not EU","Ghana","30 - 34","Male","Main scheme applicant","Main scheme application","10","0"," ","0"
"2023","International","Not EU","Ghana","30 - 34","Male","Main scheme applicant","Main scheme application","15","0"," ","0"
"2020","International","Not EU","India","30 - 34","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","International","Not EU","India","30 - 34","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","International","Not EU","Nigeria","30 - 34","Male","Main scheme applicant","Main scheme application","15","5"," ","0"
"2020","International","Not EU","Nigeria","30 - 34","Male","Main scheme applicant","Main scheme application","25","5"," ","0"
"2021","International","Not EU","Nigeria","30 - 34","Male","Main scheme applicant","Main scheme application","55","5"," ","0"
"2022","International","Not EU","Nigeria","30 - 34","Male","Main scheme applicant","Main scheme application","75","10","0.158","0"
"2023","International","Not EU","Nigeria","30 - 34","Male","Main scheme applicant","Main scheme application","65","10","0.167","0"
"2019","International","Not EU","Zimbabwe","30 - 34","Male","Main scheme applicant","Main scheme application","10","0"," ","0"
"2020","International","Not EU","Zimbabwe","30 - 34","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","International","Not EU","Zimbabwe","30 - 34","Male","Main scheme applicant","Main scheme application","10","0"," ","0"
"2022","International","Not EU","Zimbabwe","30 - 34","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","International","Not EU","Zimbabwe","30 - 34","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","International","Not EU","Uganda","30 - 34","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","UK","England","England","35 and over","Male","Main scheme applicant","Main scheme application","1355","640","0.47000000000000003","0"
"2020","UK","England","England","35 and over","Male","Main scheme applicant","Main scheme application","1985","990","0.498","0"
"2021","UK","England","England","35 and over","Male","Main scheme applicant","Main scheme application","2240","905","0.403","0"
"2022","UK","England","England","35 and over","Male","Main scheme applicant","Main scheme application","2195","925","0.422","0"
"2023","UK","England","England","35 and over","Male","Main scheme applicant","Main scheme application","2125","980","0.461","0"
"2019","UK","Northern Ireland","Northern Ireland","35 and over","Male","Main scheme applicant","Main scheme application","15","5"," ","0"
"2020","UK","Northern Ireland","Northern Ireland","35 and over","Male","Main scheme applicant","Main scheme application","20","10"," ","0"
"2021","UK","Northern Ireland","Northern Ireland","35 and over","Male","Main scheme applicant","Main scheme application","25","5"," ","0"
"2022","UK","Northern Ireland","Northern Ireland","35 and over","Male","Main scheme applicant","Main scheme application","25","5"," ","0"
"2023","UK","Northern Ireland","Northern Ireland","35 and over","Male","Main scheme applicant","Main scheme application","20","5"," ","0"
"2019","UK","Scotland","Scotland","35 and over","Male","Main scheme applicant","Main scheme application","140","75","0.55","0"
"2020","UK","Scotland","Scotland","35 and over","Male","Main scheme applicant","Main scheme application","190","100","0.513","0"
"2021","UK","Scotland","Scotland","35 and over","Male","Main scheme applicant","Main scheme application","200","90","0.453","0"
"2022","UK","Scotland","Scotland","35 and over","Male","Main scheme applicant","Main scheme application","160","105","0.658","0"
"2023","UK","Scotland","Scotland","35 and over","Male","Main scheme applicant","Main scheme application","150","85","0.5660000000000001","0"
"2019","UK","Wales","Wales","35 and over","Male","Main scheme applicant","Main scheme application","45","20","0.404","0"
"2020","UK","Wales","Wales","35 and over","Male","Main scheme applicant","Main scheme application","75","35","0.434","0"
"2021","UK","Wales","Wales","35 and over","Male","Main scheme applicant","Main scheme application","55","20","0.41500000000000004","0"
"2022","UK","Wales","Wales","35 and over","Male","Main scheme applicant","Main scheme application","45","15","0.289","0"
"2023","UK","Wales","Wales","35 and over","Male","Main scheme applicant","Main scheme application","40","15","0.381","0"
"2019","International","EU (excluding UK)","Ireland","35 and over","Male","Main scheme applicant","Main scheme application","5","5"," ","0"
"2020","International","EU (excluding UK)","Ireland","35 and over","Male","Main scheme applicant","Main scheme application","10","5"," ","0"
"2021","International","EU (excluding UK)","Ireland","35 and over","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","International","EU (excluding UK)","Ireland","35 and over","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","International","EU (excluding UK)","Ireland","35 and over","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2022","International","Not EU","Ghana","35 and over","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2023","International","Not EU","Ghana","35 and over","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","International","Not EU","India","35 and over","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2021","International","Not EU","Kenya","35 and over","Male","Main scheme applicant","Main scheme application","5","0"," ","0"
"2019","International","Not EU","Nigeria","35 and over","Male","Main scheme applicant","Main scheme application","20","5"," ","0"
"2020","International","Not EU","Nigeria","35 and over","Male","Main scheme applicant","Main scheme application","45","5"," ","0"
"2021","International","Not EU","Nigeria","35 and over","Male","Main scheme applicant","Main scheme application","65","5"," ","0"
"2022","International","Not EU","Nigeria","35 and over","Male","Main scheme applicant","Main scheme application","95","15","0.167","0"
"2023","International","Not EU","Nigeria","35 and over","Male","Main scheme applicant","Main scheme application","80","10","0.127","0"
